document_number,publication_date,agency_id,agency,subagency,title,abstract,type,excerpts,raw_name,slug,url,html_url,pdf_url,public_inspection_pdf_url,json_url,parent_id
2018-02893,2018-02-14,145,Environmental Protection Agency,,Approval and Promulgation of Implementation Plans; Texas; Disapproval of Interstate Transport State Implementation Plan Revision for the 2006 24-hour PM2.5,"The Environmental Protection Agency (EPA) is withdrawing its proposed rule to disapprove the portion of the November 23, 2009 Texas State Implementation Plan (SIP) submittal that intended to demonstrate that the SIP met Clean Act (CAA) requirements to prohibit emissions which will significantly contribute to nonattainment or interfere with maintenance of the 2006 24-hour PM<INF>2.5</INF> National Ambient Air Quality Standards (NAAQS) in other states.",Proposed Rule,"The Environmental Protection Agency (EPA) is withdrawing its proposed rule to disapprove the portion of the November 23, 2009 Texas State Implementation Plan (SIP) submittal that intended to demonstrate that the SIP met Clean Act (CAA) requirements to...",ENVIRONMENTAL PROTECTION AGENCY,environmental-protection-agency,https://www.federalregister.gov/agencies/environmental-protection-agency,https://www.federalregister.gov/documents/2018/02/14/2018-02893/approval-and-promulgation-of-implementation-plans-texas-disapproval-of-interstate-transport-state,https://www.gpo.gov/fdsys/pkg/FR-2018-02-14/pdf/2018-02893.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-02893.pdf?1518529528,https://www.federalregister.gov/api/v1/agencies/145.json,
2018-02902,2018-02-14,221,Health and Human Services Department,Children and Families Administration,Head Start Designation Renewal System Improvements,"OHS issues this request for comments to invite public feedback on information we inadvertently omitted from the ``CLASS Condition of the Head Start Designation Renewal System,'' request for comments, published on December 8, 2017. The document withdrawing the ``CLASS Condition of the Head Start Designation Renewal System'' request for comments is published elsewhere in this issue of the Federal Register. This request for comments is similar to the withdrawn publication in that it invites the public to comment on specific changes OHS is considering for the CLASS condition, as well as other Designation Renewal System (DRS) conditions and processes more broadly. Additionally, OHS seeks comments on ways it can: Incentivize robust competition to include new applicants, facilitate smooth transitions when there is a new grantee as a result of competition, and improve the DRS processes. The comment period is 30 days to allow for the public to address the additional issues in this reissued request for comments. We will consider comments submitted under the ``CLASS Condition of the Head Start Designation Renewal System'' request for comments.",Proposed Rule,"OHS issues this request for comments to invite public feedback on information we inadvertently omitted from the ``CLASS Condition of the Head Start Designation Renewal System,'' request for comments, published on December 8, 2017. The document...",DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/02/14/2018-02902/head-start-designation-renewal-system-improvements,https://www.gpo.gov/fdsys/pkg/FR-2018-02-14/pdf/2018-02902.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-02902.pdf?1518529529,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-02901,2018-02-14,221,Health and Human Services Department,Children and Families Administration,CLASS Condition of the Head Start Designation Renewal System,"OHS withdraws the ``CLASS Condition of the Head Start Designation Renewal System'' request for comments, published in the Federal Register on December 8, 2017. OHS simultaneously issues the ``Head Start Designation Renewal System Improvements'' request for comments, located elsewhere in the same issue of the Federal Register. The ``Head Start Designation Renewal System Improvements'' request for comments contains information we inadvertently omitted from the ``CLASS Condition of the Head Start Designation Renewal System'' request for comment publication.",Proposed Rule,"OHS withdraws the ``CLASS Condition of the Head Start Designation Renewal System'' request for comments, published in the Federal Register on December 8, 2017. OHS simultaneously issues the ``Head Start Designation Renewal System Improvements'' request...",DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/02/14/2018-02901/class-condition-of-the-head-start-designation-renewal-system,https://www.gpo.gov/fdsys/pkg/FR-2018-02-14/pdf/2018-02901.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-02901.pdf?1518529529,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-01462,2018-02-14,91,Corporation for National and Community Service,,"Senior Corps: Senior Companion Program, Foster Grandparent Program, Retired and Senior Volunteer Program","The Corporation for National and Community Service (CNCS) proposes changes to existing regulations under the Domestic Volunteer Service Act of 1973, as amended, for the following Senior Corps programs: Foster Grandparent Program (FGP), Senior Companion Program (SCP), and the Retired Senior Volunteer Program (RSVP). These amendments will increase flexibility in program administration while maintaining accountability at the local level, correct grammatical errors, update language that is currently used by CNCS, and streamline requirements for more effective administration of projects in local communities.",Proposed Rule,"The Corporation for National and Community Service (CNCS) proposes changes to existing regulations under the Domestic Volunteer Service Act of 1973, as amended, for the following Senior Corps programs: Foster Grandparent Program (FGP), Senior Companion...",CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,corporation-for-national-and-community-service,https://www.federalregister.gov/agencies/corporation-for-national-and-community-service,https://www.federalregister.gov/documents/2018/02/14/2018-01462/senior-corps-senior-companion-program-foster-grandparent-program-retired-and-senior-volunteer,https://www.gpo.gov/fdsys/pkg/FR-2018-02-14/pdf/2018-01462.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-01462.pdf?1518529527,https://www.federalregister.gov/api/v1/agencies/91.json,
2018-02932,2018-02-14,409,Postal Regulatory Commission,,Competitive Postal Products,"The Commission is proposing to amend its existing rule related to the minimum amount that competitive products as a whole are required to contribute to institutional costs annually. The proposed rule changes were developed during the Commission's second review of whether the appropriate share level should be retained, eliminated, or modified. The Commission invites public comment on the proposed rule.",Proposed Rule,The Commission is proposing to amend its existing rule related to the minimum amount that competitive products as a whole are required to contribute to institutional costs annually. The proposed rule changes were developed during the Commission's...,POSTAL REGULATORY COMMISSION,postal-regulatory-commission,https://www.federalregister.gov/agencies/postal-regulatory-commission,https://www.federalregister.gov/documents/2018/02/14/2018-02932/competitive-postal-products,https://www.gpo.gov/fdsys/pkg/FR-2018-02-14/pdf/2018-02932.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-02932.pdf?1518529537,https://www.federalregister.gov/api/v1/agencies/409.json,
2018-03084,2018-02-14,12,Agriculture Department,Animal and Plant Health Inspection Service,Notice of Request for Revision to and Extension of an Approval of an Information Collection; Importation of Eggplant From Israel,"In accordance with the Paperwork Reduction Act of 1995, this notice announces the Animal and Plant Health Inspection Service's intention to request a revision to and extension of approval of an information collection associated with the regulations for the importation of eggplant from Israel into the continental United States.",Notice,"In accordance with the Paperwork Reduction Act of 1995, this notice announces the Animal and Plant Health Inspection Service's intention to request a revision to and extension of approval of an information collection associated with the regulations for...",DEPARTMENT OF AGRICULTURE,agriculture-department,https://www.federalregister.gov/agencies/agriculture-department,https://www.federalregister.gov/documents/2018/02/14/2018-03084/notice-of-request-for-revision-to-and-extension-of-an-approval-of-an-information-collection,https://www.gpo.gov/fdsys/pkg/FR-2018-02-14/pdf/2018-03084.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03084.pdf?1518529629,https://www.federalregister.gov/api/v1/agencies/12.json,
2018-02940,2018-02-14,12,Agriculture Department,National Agricultural Statistics Service,Notice of Intent To Seek Approval To Reinstate an Information Collection,"In accordance with the Paperwork Reduction Act of 1995, this notice announces the intention of the National Agricultural Statistics Service (NASS) to seek reinstatement of an information collection, the Farm and Ranch Irrigation Survey (FRIS). Revision to previous burden hours will be needed due to changes in the size of the target population, sampling design, and questionnaire length.",Notice,"In accordance with the Paperwork Reduction Act of 1995, this notice announces the intention of the National Agricultural Statistics Service (NASS) to seek reinstatement of an information collection, the Farm and Ranch Irrigation Survey (FRIS). Revision...",DEPARTMENT OF AGRICULTURE,agriculture-department,https://www.federalregister.gov/agencies/agriculture-department,https://www.federalregister.gov/documents/2018/02/14/2018-02940/notice-of-intent-to-seek-approval-to-reinstate-an-information-collection,https://www.gpo.gov/fdsys/pkg/FR-2018-02-14/pdf/2018-02940.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-02940.pdf?1518529536,https://www.federalregister.gov/api/v1/agencies/12.json,
2018-02944,2018-02-14,12,Agriculture Department,Natural Resources Conservation Service,"South Branch Potomac River Subwatershed of the Potomac River Watershed, Highland County, Virginia and Pendleton and Grant Counties, West Virginia","Pursuant to the Flood Control Act and the Natural Resources Conservation Service (NRCS) Guidelines (7 CFR part 622), NRCS gives notice of the intent to deauthorize Federal funding for the South Branch Potomac River Subwatershed of the Potomac River Watershed project, Highland County, Virginia and Pendleton and Grant Counties, West Virginia.",Notice,"Pursuant to the Flood Control Act and the Natural Resources Conservation Service (NRCS) Guidelines (7 CFR part 622), NRCS gives notice of the intent to deauthorize Federal funding for the South Branch Potomac River Subwatershed of the Potomac River...",DEPARTMENT OF AGRICULTURE,agriculture-department,https://www.federalregister.gov/agencies/agriculture-department,https://www.federalregister.gov/documents/2018/02/14/2018-02944/south-branch-potomac-river-subwatershed-of-the-potomac-river-watershed-highland-county-virginia-and,https://www.gpo.gov/fdsys/pkg/FR-2018-02-14/pdf/2018-02944.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-02944.pdf?1518529537,https://www.federalregister.gov/api/v1/agencies/12.json,
2018-03053,2018-02-14,52,Civil Rights Commission,,Notice of Public Meeting of the Montana Advisory Committee,"Notice is hereby given, pursuant to the provisions of the rules and regulations of the U.S. Commission on Civil Rights (Commission) and the Federal Advisory Committee Act (FACA) that a meeting of the Montana Advisory Committee (Committee) to the Commission will be held at 11:00 a.m. (Mountain Time) Wednesday, February 21, 2018. The purpose of the meeting is for the Committee to discuss preparations to hear testimony on border town discrimination.",Notice,"Notice is hereby given, pursuant to the provisions of the rules and regulations of the U.S. Commission on Civil Rights (Commission) and the Federal Advisory Committee Act (FACA) that a meeting of the Montana Advisory Committee (Committee) to the...",COMMISSION ON CIVIL RIGHTS,civil-rights-commission,https://www.federalregister.gov/agencies/civil-rights-commission,https://www.federalregister.gov/documents/2018/02/14/2018-03053/notice-of-public-meeting-of-the-montana-advisory-committee,https://www.gpo.gov/fdsys/pkg/FR-2018-02-14/pdf/2018-03053.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03053.pdf?1518529607,https://www.federalregister.gov/api/v1/agencies/52.json,
2018-03050,2018-02-14,54,Commerce Department,Foreign-Trade Zones Board,"Foreign-Trade Zone 76-Bridgeport, Connecticut; Application for Subzone; SDI USA, LLC; Meriden, Connecticut",,Notice,,DEPARTMENT OF COMMERCE,commerce-department,https://www.federalregister.gov/agencies/commerce-department,https://www.federalregister.gov/documents/2018/02/14/2018-03050/foreign-trade-zone-76-bridgeport-connecticut-application-for-subzone-sdi-usa-llc-meriden-connecticut,https://www.gpo.gov/fdsys/pkg/FR-2018-02-14/pdf/2018-03050.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03050.pdf?1518529605,https://www.federalregister.gov/api/v1/agencies/54.json,
2018-03051,2018-02-14,54,Commerce Department,Foreign-Trade Zones Board,"Foreign-Trade Zone (FTZ) 134-Chattanooga, Tennessee; Authorization of Production Activity; (Passenger Motor Vehicles); Chattanooga, Tennessee",,Notice,,DEPARTMENT OF COMMERCE,commerce-department,https://www.federalregister.gov/agencies/commerce-department,https://www.federalregister.gov/documents/2018/02/14/2018-03051/foreign-trade-zone-ftz-134-chattanooga-tennessee-authorization-of-production-activity-passenger,https://www.gpo.gov/fdsys/pkg/FR-2018-02-14/pdf/2018-03051.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03051.pdf?1518529606,https://www.federalregister.gov/api/v1/agencies/54.json,
2018-03049,2018-02-14,54,Commerce Department,Foreign-Trade Zones Board,"Foreign-Trade Zone 102-St. Louis, Missouri; Application for Subzone; Orgill, Inc.; Sikeston, Missouri",,Notice,,DEPARTMENT OF COMMERCE,commerce-department,https://www.federalregister.gov/agencies/commerce-department,https://www.federalregister.gov/documents/2018/02/14/2018-03049/foreign-trade-zone-102-st-louis-missouri-application-for-subzone-orgill-inc-sikeston-missouri,https://www.gpo.gov/fdsys/pkg/FR-2018-02-14/pdf/2018-03049.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03049.pdf?1518529605,https://www.federalregister.gov/api/v1/agencies/54.json,
2018-03071,2018-02-14,54,Commerce Department,Industry and Security Bureau,"In the Matter of: Justin Gage Jangraw, P.O. Box 601, Key West, Florida 33041; Order Denying Export Privileges",,Notice,,DEPARTMENT OF COMMERCE,commerce-department,https://www.federalregister.gov/agencies/commerce-department,https://www.federalregister.gov/documents/2018/02/14/2018-03071/in-the-matter-of-justin-gage-jangraw-po-box-601-key-west-florida-33041-order-denying-export,https://www.gpo.gov/fdsys/pkg/FR-2018-02-14/pdf/2018-03071.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03071.pdf?1518529619,https://www.federalregister.gov/api/v1/agencies/54.json,
2018-02898,2018-02-14,54,Commerce Department,International Trade Administration,Oil Country Tubular Goods From the Republic of Turkey: Final Results of Countervailing Duty Administrative Review,"The Department of Commerce (Commerce) has completed its administrative review of the countervailing duty (CVD) order on oil country tubular goods (OCTG) from the Republic of Turkey (Turkey). The period of review (POR) is January 1, 2015, through December 31, 2015. We have determined that Borusan Mannesmann Boru Sanayi ve Ticaret A.S. (Borusan), the only mandatory respondent, received countervailable subsidies at de minimis levels during the POR.",Notice,"The Department of Commerce (Commerce) has completed its administrative review of the countervailing duty (CVD) order on oil country tubular goods (OCTG) from the Republic of Turkey (Turkey). The period of review (POR) is January 1, 2015, through...",DEPARTMENT OF COMMERCE,commerce-department,https://www.federalregister.gov/agencies/commerce-department,https://www.federalregister.gov/documents/2018/02/14/2018-02898/oil-country-tubular-goods-from-the-republic-of-turkey-final-results-of-countervailing-duty,https://www.gpo.gov/fdsys/pkg/FR-2018-02-14/pdf/2018-02898.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-02898.pdf?1518529528,https://www.federalregister.gov/api/v1/agencies/54.json,
2018-02915,2018-02-14,54,Commerce Department,International Trade Administration,Xanthan Gum From the People's Republic of China: Final Results of the Antidumping Duty Administrative Review and Final Determination of No Shipments; 2015-2016,"The Department of Commerce (Commerce) determines that Deosen Biochemical Ltd./Deosen Biochemical (Ordos) Ltd. (collectively, Deosen) made sales of xanthan gum from the People's Republic of China (China) at prices below normal value (NV) and that Neimenggu Fufeng Biotechnologies Co., Ltd./Shandong Fufeng Fermentation Co., Ltd./ Xinjiang Fufeng Biotechnologies Co., Ltd. (collectively, Fufeng) did not. We continue to find that the four companies which were not selected for individual examination have demonstrated their eligibility for separate rates in the final results. These four companies are CP Kelco (Shandong) Biological Company Limited (CP Kelco Shandong, Jianlong Biotechnology Co., Ltd. (a.k.a. Inner Mongolia Jianlong Biochemical Co., Ltd.) (Jianlong), Meihua Group International Trading (Hong Kong) Limited/Xinjiang Meihua Amino Acid Co., Ltd./Langfang Meihua Bio-Technology Co., Ltd. (collectively, Meihua), and Shanghai Smart Chemicals Co., Ltd. (Shanghai Smart). We also continue to find that A.H.A. International Co., Ltd. (AHA) made no shipments of subject merchandise during the period of review (POR), i.e., July 1, 2015, through June 30, 2016.",Notice,"The Department of Commerce (Commerce) determines that Deosen Biochemical Ltd./Deosen Biochemical (Ordos) Ltd. (collectively, Deosen) made sales of xanthan gum from the People's Republic of China (China) at prices below normal value (NV) and that...",DEPARTMENT OF COMMERCE,commerce-department,https://www.federalregister.gov/agencies/commerce-department,https://www.federalregister.gov/documents/2018/02/14/2018-02915/xanthan-gum-from-the-peoples-republic-of-china-final-results-of-the-antidumping-duty-administrative,https://www.gpo.gov/fdsys/pkg/FR-2018-02-14/pdf/2018-02915.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-02915.pdf?1518529535,https://www.federalregister.gov/api/v1/agencies/54.json,
2018-02896,2018-02-14,54,Commerce Department,International Trade Administration,Wooden Bedroom Furniture From the People's Republic of China: Final Results of Antidumping Duty Administrative Review and Final Determination of No Shipments in Part; 2016,"On October 11, 2017, the Department of Commerce (Commerce) published its Preliminary Results for the January 1, 2016, through December 31, 2016, administrative review of the antidumping duty order on wooden bedroom furniture (WBF) from the People's Republic of China (China). Although invited to do so, interested parties did not comment on our Preliminary Results. We have adopted the Preliminary Results as the final results.",Notice,"On October 11, 2017, the Department of Commerce (Commerce) published its Preliminary Results for the January 1, 2016, through December 31, 2016, administrative review of the antidumping duty order on wooden bedroom furniture (WBF) from the People's...",DEPARTMENT OF COMMERCE,commerce-department,https://www.federalregister.gov/agencies/commerce-department,https://www.federalregister.gov/documents/2018/02/14/2018-02896/wooden-bedroom-furniture-from-the-peoples-republic-of-china-final-results-of-antidumping-duty,https://www.gpo.gov/fdsys/pkg/FR-2018-02-14/pdf/2018-02896.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-02896.pdf?1518529528,https://www.federalregister.gov/api/v1/agencies/54.json,
2018-02899,2018-02-14,54,Commerce Department,International Trade Administration,Certain Pasta From Turkey: Final Results and Rescission of Antidumping Duty Administrative Review; 2015-2016,"The Department of Commerce (Commerce) determines that Mutlu Makarnacilik Sanayi ve Ticaret A.S. (Mutlu), an exporter of certain pasta (pasta) from Turkey and the sole respondent subject to this administrative review, had no bona fide sales during the period of review (POR) July 1, 2015 through June 30, 2016. Therefore, we are rescinding this administrative review.",Notice,"The Department of Commerce (Commerce) determines that Mutlu Makarnacilik Sanayi ve Ticaret A.S. (Mutlu), an exporter of certain pasta (pasta) from Turkey and the sole respondent subject to this administrative review, had no bona fide sales during the...",DEPARTMENT OF COMMERCE,commerce-department,https://www.federalregister.gov/agencies/commerce-department,https://www.federalregister.gov/documents/2018/02/14/2018-02899/certain-pasta-from-turkey-final-results-and-rescission-of-antidumping-duty-administrative-review,https://www.gpo.gov/fdsys/pkg/FR-2018-02-14/pdf/2018-02899.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-02899.pdf?1518529529,https://www.federalregister.gov/api/v1/agencies/54.json,
2018-02947,2018-02-14,54,Commerce Department,National Oceanic and Atmospheric Administration,Submission for OMB Review; Comment Request,,Notice,,DEPARTMENT OF COMMERCE,commerce-department,https://www.federalregister.gov/agencies/commerce-department,https://www.federalregister.gov/documents/2018/02/14/2018-02947/submission-for-omb-review-comment-request,https://www.gpo.gov/fdsys/pkg/FR-2018-02-14/pdf/2018-02947.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-02947.pdf?1518529537,https://www.federalregister.gov/api/v1/agencies/54.json,
2018-02968,2018-02-14,54,Commerce Department,National Oceanic and Atmospheric Administration,Hydrographic Services Review Panel Meeting,"The Hydrographic Services Review Panel (HSRP) will hold a meeting that will be open to the public and public comments are requested in advance and/or during the meeting. Information about the HSRP meeting, agenda, presentations, webinar registration, and other background documents will be posted online at: https:// www.nauticalcharts.noaa.gov/hsrp/hsrp.htm.",Notice,"The Hydrographic Services Review Panel (HSRP) will hold a meeting that will be open to the public and public comments are requested in advance and/or during the meeting. Information about the HSRP meeting, agenda, presentations, webinar registration,...",DEPARTMENT OF COMMERCE,commerce-department,https://www.federalregister.gov/agencies/commerce-department,https://www.federalregister.gov/documents/2018/02/14/2018-02968/hydrographic-services-review-panel-meeting,https://www.gpo.gov/fdsys/pkg/FR-2018-02-14/pdf/2018-02968.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-02968.pdf?1518529552,https://www.federalregister.gov/api/v1/agencies/54.json,
2018-02969,2018-02-14,54,Commerce Department,National Oceanic and Atmospheric Administration,Hydrographic Services Review Panel,The National Oceanic and Atmospheric Administration is seeking nominations for members to serve on the Hydrographic Services Review Panel.,Notice,The National Oceanic and Atmospheric Administration is seeking nominations for members to serve on the Hydrographic Services Review Panel.,DEPARTMENT OF COMMERCE,commerce-department,https://www.federalregister.gov/agencies/commerce-department,https://www.federalregister.gov/documents/2018/02/14/2018-02969/hydrographic-services-review-panel,https://www.gpo.gov/fdsys/pkg/FR-2018-02-14/pdf/2018-02969.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-02969.pdf?1518529552,https://www.federalregister.gov/api/v1/agencies/54.json,
2018-03081,2018-02-14,54,Commerce Department,National Oceanic and Atmospheric Administration,Meeting of the Advisory Committee to the United States Delegation to the International Commission for the Conservation of Atlantic Tunas,"The Advisory Committee (Committee) to the U.S. Section to the International Commission for the Conservation of Atlantic Tunas (ICCAT) announces its annual spring meeting to be held March 5-6, 2018.",Notice,"The Advisory Committee (Committee) to the U.S. Section to the International Commission for the Conservation of Atlantic Tunas (ICCAT) announces its annual spring meeting to be held March 5-6, 2018.",DEPARTMENT OF COMMERCE,commerce-department,https://www.federalregister.gov/agencies/commerce-department,https://www.federalregister.gov/documents/2018/02/14/2018-03081/meeting-of-the-advisory-committee-to-the-united-states-delegation-to-the-international-commission,https://www.gpo.gov/fdsys/pkg/FR-2018-02-14/pdf/2018-03081.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03081.pdf?1518529623,https://www.federalregister.gov/api/v1/agencies/54.json,
2018-02946,2018-02-14,54,Commerce Department,National Oceanic and Atmospheric Administration,Proposed Information Collection; Comment Request; Documentation of Fish Harvest,"The Department of Commerce, as part of its continuing effort to reduce paperwork and respondent burden, invites the general public and other Federal agencies to take this opportunity to comment on proposed and/or continuing information collections, as required by the Paperwork Reduction Act of 1995.",Notice,"The Department of Commerce, as part of its continuing effort to reduce paperwork and respondent burden, invites the general public and other Federal agencies to take this opportunity to comment on proposed and/or continuing information collections, as...",DEPARTMENT OF COMMERCE,commerce-department,https://www.federalregister.gov/agencies/commerce-department,https://www.federalregister.gov/documents/2018/02/14/2018-02946/proposed-information-collection-comment-request-documentation-of-fish-harvest,https://www.gpo.gov/fdsys/pkg/FR-2018-02-14/pdf/2018-02946.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-02946.pdf?1518529537,https://www.federalregister.gov/api/v1/agencies/54.json,
2018-03015,2018-02-14,54,Commerce Department,National Oceanic and Atmospheric Administration,"Fisheries of the South Atlantic; Southeast Data, Assessment, and Review (SEDAR); Public Meeting",The SEDAR 56 assessment of the South Atlantic stock of Black Seabass will consist of a series webinars. See SUPPLEMENTARY INFORMATION.,Notice,The SEDAR 56 assessment of the South Atlantic stock of Black Seabass will consist of a series webinars. See SUPPLEMENTARY INFORMATION.,DEPARTMENT OF COMMERCE,commerce-department,https://www.federalregister.gov/agencies/commerce-department,https://www.federalregister.gov/documents/2018/02/14/2018-03015/fisheries-of-the-south-atlantic-southeast-data-assessment-and-review-sedar-public-meeting,https://www.gpo.gov/fdsys/pkg/FR-2018-02-14/pdf/2018-03015.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03015.pdf?1518529585,https://www.federalregister.gov/api/v1/agencies/54.json,
2018-03016,2018-02-14,54,Commerce Department,National Oceanic and Atmospheric Administration,Mid-Atlantic Fishery Management Council (MAFMC); Public Meeting,The Scientific and Statistical Committee (SSC) of the Mid- Atlantic Fishery Management Council's (Council) will hold a meeting.,Notice,The Scientific and Statistical Committee (SSC) of the Mid- Atlantic Fishery Management Council's (Council) will hold a meeting.,DEPARTMENT OF COMMERCE,commerce-department,https://www.federalregister.gov/agencies/commerce-department,https://www.federalregister.gov/documents/2018/02/14/2018-03016/mid-atlantic-fishery-management-council-mafmc-public-meeting,https://www.gpo.gov/fdsys/pkg/FR-2018-02-14/pdf/2018-03016.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03016.pdf?1518529586,https://www.federalregister.gov/api/v1/agencies/54.json,
2018-03080,2018-02-14,54,Commerce Department,National Oceanic and Atmospheric Administration,Takes of Marine Mammals Incidental to Specified Activities; Taking Marine Mammals Incidental to U.S. Navy 2018 Ice Exercise Activities in the Beaufort Sea and Arctic Ocean,"In accordance with the regulations implementing the Marine Mammal Protection Act (MMPA) as amended, notification is hereby given that NMFS has issued an incidental harassment authorization (IHA) to the United States Department of the Navy (Navy) to incidentally harass, by Level B harassment, marine mammals during Ice Exercise 2018 (ICEX18) activities within the Beaufort Sea and Arctic Ocean north of Prudhoe Bay, Alaska. The Navy's activities are considered a military readiness activity pursuant to the Marine Mammal Protection Act (MMPA), as amended by the National Defense Authorization Act for Fiscal Year 2004 (NDAA).",Notice,"In accordance with the regulations implementing the Marine Mammal Protection Act (MMPA) as amended, notification is hereby given that NMFS has issued an incidental harassment authorization (IHA) to the United States Department of the Navy (Navy) to...",DEPARTMENT OF COMMERCE,commerce-department,https://www.federalregister.gov/agencies/commerce-department,https://www.federalregister.gov/documents/2018/02/14/2018-03080/takes-of-marine-mammals-incidental-to-specified-activities-taking-marine-mammals-incidental-to-us,https://www.gpo.gov/fdsys/pkg/FR-2018-02-14/pdf/2018-03080.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03080.pdf?1518529623,https://www.federalregister.gov/api/v1/agencies/54.json,
2018-02988,2018-02-14,54,Commerce Department,Patent and Trademark Office,Patent Prosecution Highway Program,"The United States Patent and Trademark Office (USPTO), as required by the Paperwork Reduction Act of 1995 (44 U.S.C. 3506(c)(2)(A)), invites comments on a proposed extension of an existing information collection: 0651-0058 (Patent Prosecution Highway (PPH) Program).",Notice,"The United States Patent and Trademark Office (USPTO), as required by the Paperwork Reduction Act of 1995 (44 U.S.C. 3506(c)(2)(A)), invites comments on a proposed extension of an existing information collection: 0651-0058 (Patent Prosecution Highway...",DEPARTMENT OF COMMERCE,commerce-department,https://www.federalregister.gov/agencies/commerce-department,https://www.federalregister.gov/documents/2018/02/14/2018-02988/patent-prosecution-highway-program,https://www.gpo.gov/fdsys/pkg/FR-2018-02-14/pdf/2018-02988.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-02988.pdf?1518529568,https://www.federalregister.gov/api/v1/agencies/54.json,
2018-02989,2018-02-14,54,Commerce Department,Patent and Trademark Office,National Medal of Technology and Innovation Nomination Application,"The United States Patent and Trademark Office (USPTO), as required by the Paperwork Reduction Act of 1995, invites comments on a proposed extension of an existing information collection: 0651-0060 (National Medal of Technology and Innovation Nomination Application).",Notice,"The United States Patent and Trademark Office (USPTO), as required by the Paperwork Reduction Act of 1995, invites comments on a proposed extension of an existing information collection: 0651-0060 (National Medal of Technology and Innovation Nomination...",DEPARTMENT OF COMMERCE,commerce-department,https://www.federalregister.gov/agencies/commerce-department,https://www.federalregister.gov/documents/2018/02/14/2018-02989/national-medal-of-technology-and-innovation-nomination-application,https://www.gpo.gov/fdsys/pkg/FR-2018-02-14/pdf/2018-02989.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-02989.pdf?1518529568,https://www.federalregister.gov/api/v1/agencies/54.json,
2018-03062,2018-02-14,103,Defense Department,Navy Department,Proposed Collection; Comment Request,"In compliance with the Paperwork Reduction Act of 1995, the Department for Deployment Health, Naval Health Research Center announces a proposed public information collection and seeks public comment on the provisions thereof. Comments are invited on: Whether the proposed collection of information is necessary for the proper performance of the functions of the agency, including whether the information shall have practical utility; the accuracy of the agency's estimate of the burden of the proposed information collection; ways to enhance the quality, utility, and clarity of the information to be collected; and ways to minimize the burden of the information collection on respondents, including through the use of automated collection techniques or other forms of information technology.",Notice,"In compliance with the Paperwork Reduction Act of 1995, the Department for Deployment Health, Naval Health Research Center announces a proposed public information collection and seeks public comment on the provisions thereof. Comments are invited on:...",DEPARTMENT OF DEFENSE,defense-department,https://www.federalregister.gov/agencies/defense-department,https://www.federalregister.gov/documents/2018/02/14/2018-03062/proposed-collection-comment-request,https://www.gpo.gov/fdsys/pkg/FR-2018-02-14/pdf/2018-03062.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03062.pdf?1518529613,https://www.federalregister.gov/api/v1/agencies/103.json,
