document_number,publication_date,agency_id,agency,subagency,title,abstract,type,excerpts,raw_name,slug,url,html_url,pdf_url,public_inspection_pdf_url,json_url,parent_id
2018-05168,2018-03-14,466,Securities and Exchange Commission,,Submission for OMB Review; Comment Request,,Notice,,SECURITIES AND EXCHANGE COMMISSION,securities-and-exchange-commission,https://www.federalregister.gov/agencies/securities-and-exchange-commission,https://www.federalregister.gov/documents/2018/03/14/2018-05168/submission-for-omb-review-comment-request,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05168.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05168.pdf?1520945132,https://www.federalregister.gov/api/v1/agencies/466.json,
2018-05170,2018-03-14,466,Securities and Exchange Commission,,Submission for OMB Review; Comment Request,,Notice,,SECURITIES AND EXCHANGE COMMISSION,securities-and-exchange-commission,https://www.federalregister.gov/agencies/securities-and-exchange-commission,https://www.federalregister.gov/documents/2018/03/14/2018-05170/submission-for-omb-review-comment-request,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05170.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05170.pdf?1520945132,https://www.federalregister.gov/api/v1/agencies/466.json,
2018-05078,2018-03-14,466,Securities and Exchange Commission,,"Self-Regulatory Organizations; Cboe BYX Exchange, Inc.; Notice of Filing and Immediate Effectiveness of a Proposed Rule Change Related to Transaction Fees",,Notice,,SECURITIES AND EXCHANGE COMMISSION,securities-and-exchange-commission,https://www.federalregister.gov/agencies/securities-and-exchange-commission,https://www.federalregister.gov/documents/2018/03/14/2018-05078/self-regulatory-organizations-cboe-byx-exchange-inc-notice-of-filing-and-immediate-effectiveness-of,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05078.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05078.pdf?1520945119,https://www.federalregister.gov/api/v1/agencies/466.json,
2018-05160,2018-03-14,466,Securities and Exchange Commission,,"Self-Regulatory Organizations; Cboe BZX Exchange, Inc.; Order Instituting Proceedings To Determine Whether To Approve or Disapprove a Proposed Rule Change To List and Trade Shares of a Series of the Cboe Vest S&P 500 Enhanced Growth Strategy ETF Under the ETF Series Solutions Trust Under Rule 14.11(c)(3), Index Fund Shares",,Notice,,SECURITIES AND EXCHANGE COMMISSION,securities-and-exchange-commission,https://www.federalregister.gov/agencies/securities-and-exchange-commission,https://www.federalregister.gov/documents/2018/03/14/2018-05160/self-regulatory-organizations-cboe-bzx-exchange-inc-order-instituting-proceedings-to-determine,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05160.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05160.pdf?1520945131,https://www.federalregister.gov/api/v1/agencies/466.json,
2018-05171,2018-03-14,466,Securities and Exchange Commission,,Submission for OMB Review; Comment Request,,Notice,,SECURITIES AND EXCHANGE COMMISSION,securities-and-exchange-commission,https://www.federalregister.gov/agencies/securities-and-exchange-commission,https://www.federalregister.gov/documents/2018/03/14/2018-05171/submission-for-omb-review-comment-request,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05171.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05171.pdf?1520945133,https://www.federalregister.gov/api/v1/agencies/466.json,
2018-05076,2018-03-14,466,Securities and Exchange Commission,,Self-Regulatory Organizations; New York Stock Exchange LLC; Order Approving Proposed Rule Change To Amend the Complimentary Products and Services Available to Certain Eligible New Listings Pursuant to Section 907.00 of the Exchange's Listed Company Manual,,Notice,,SECURITIES AND EXCHANGE COMMISSION,securities-and-exchange-commission,https://www.federalregister.gov/agencies/securities-and-exchange-commission,https://www.federalregister.gov/documents/2018/03/14/2018-05076/self-regulatory-organizations-new-york-stock-exchange-llc-order-approving-proposed-rule-change-to,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05076.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05076.pdf?1520945119,https://www.federalregister.gov/api/v1/agencies/466.json,
2018-05077,2018-03-14,466,Securities and Exchange Commission,,"Self-Regulatory Organizations; Cboe BZX Exchange, Inc.; Notice of Designation of a Longer Period for Commission Action on a Proposed Rule Change To List and Trade Shares of the Cboe Vest S&P 500® Premium Income ETF Under Rule 14.11(c)(5)",,Notice,,SECURITIES AND EXCHANGE COMMISSION,securities-and-exchange-commission,https://www.federalregister.gov/agencies/securities-and-exchange-commission,https://www.federalregister.gov/documents/2018/03/14/2018-05077/self-regulatory-organizations-cboe-bzx-exchange-inc-notice-of-designation-of-a-longer-period-for,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05077.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05077.pdf?1520945118,https://www.federalregister.gov/api/v1/agencies/466.json,
2018-05073,2018-03-14,466,Securities and Exchange Commission,,"Self-Regulatory Organizations; MIAX PEARL, LLC; Notice of Filing and Immediate Effectiveness of a Proposed Rule Change To Amend Exchange Rule 402, Criteria for Underlying Securities",,Notice,,SECURITIES AND EXCHANGE COMMISSION,securities-and-exchange-commission,https://www.federalregister.gov/agencies/securities-and-exchange-commission,https://www.federalregister.gov/documents/2018/03/14/2018-05073/self-regulatory-organizations-miax-pearl-llc-notice-of-filing-and-immediate-effectiveness-of-a,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05073.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05073.pdf?1520945118,https://www.federalregister.gov/api/v1/agencies/466.json,
2018-05159,2018-03-14,466,Securities and Exchange Commission,,"Self-Regulatory Organizations; Cboe BZX Exchange, Inc.; Order Instituting Proceedings To Determine Whether To Approve or Disapprove a Proposed Rule Change To List and Trade Shares of a Series of the Cboe Vest S&P 500 Buffer Protect Strategy ETF Under the ETF Series Solutions Trust Under Rule 14.11(c)(3), Index Fund Shares",,Notice,,SECURITIES AND EXCHANGE COMMISSION,securities-and-exchange-commission,https://www.federalregister.gov/agencies/securities-and-exchange-commission,https://www.federalregister.gov/documents/2018/03/14/2018-05159/self-regulatory-organizations-cboe-bzx-exchange-inc-order-instituting-proceedings-to-determine,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05159.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05159.pdf?1520945131,https://www.federalregister.gov/api/v1/agencies/466.json,
2018-05166,2018-03-14,466,Securities and Exchange Commission,,"Self-Regulatory Organizations; NYSE Arca, Inc.; Notice of Withdrawal of a Proposed Rule Change, as Modified by Amendment No. 2, To List and Trade Shares of ProShares QuadPro Funds Under NYSE Arca Rule 8.200-E",,Notice,,SECURITIES AND EXCHANGE COMMISSION,securities-and-exchange-commission,https://www.federalregister.gov/agencies/securities-and-exchange-commission,https://www.federalregister.gov/documents/2018/03/14/2018-05166/self-regulatory-organizations-nyse-arca-inc-notice-of-withdrawal-of-a-proposed-rule-change-as,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05166.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05166.pdf?1520945132,https://www.federalregister.gov/api/v1/agencies/466.json,
2018-05165,2018-03-14,466,Securities and Exchange Commission,,"Self-Regulatory Organizations; Nasdaq MRX, LLC; Notice of Filing of Proposed Rule Change To Introduce the ATR Protection for Orders That Are Routed to Away Markets",,Notice,,SECURITIES AND EXCHANGE COMMISSION,securities-and-exchange-commission,https://www.federalregister.gov/agencies/securities-and-exchange-commission,https://www.federalregister.gov/documents/2018/03/14/2018-05165/self-regulatory-organizations-nasdaq-mrx-llc-notice-of-filing-of-proposed-rule-change-to-introduce,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05165.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05165.pdf?1520945131,https://www.federalregister.gov/api/v1/agencies/466.json,
2018-05074,2018-03-14,466,Securities and Exchange Commission,,"Self-Regulatory Organizations; Miami International Securities Exchange, LLC; Notice of Filing and Immediate Effectiveness of a Proposed Rule Change To Amend Exchange Rule 402, Criteria for Underlying Securities",,Notice,,SECURITIES AND EXCHANGE COMMISSION,securities-and-exchange-commission,https://www.federalregister.gov/agencies/securities-and-exchange-commission,https://www.federalregister.gov/documents/2018/03/14/2018-05074/self-regulatory-organizations-miami-international-securities-exchange-llc-notice-of-filing-and,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05074.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05074.pdf?1520945119,https://www.federalregister.gov/api/v1/agencies/466.json,
2018-05162,2018-03-14,466,Securities and Exchange Commission,,Self-Regulatory Organizations; BOX Options Exchange LLC; Notice of Filing and Immediate Effectiveness of a Proposed Rule Change To Amend Rule 7600(c) To State That the Qualified Open Outcry (“QOO”) Order is Subject to the Trade-Through Exceptions Outlined in Rule 15010(b),,Notice,,SECURITIES AND EXCHANGE COMMISSION,securities-and-exchange-commission,https://www.federalregister.gov/agencies/securities-and-exchange-commission,https://www.federalregister.gov/documents/2018/03/14/2018-05162/self-regulatory-organizations-box-options-exchange-llc-notice-of-filing-and-immediate-effectiveness,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05162.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05162.pdf?1520945130,https://www.federalregister.gov/api/v1/agencies/466.json,
2018-05161,2018-03-14,466,Securities and Exchange Commission,,"Self-Regulatory Organizations; Cboe BZX Exchange, Inc.; Notice of Filing and Immediate Effectiveness of a Proposed Rule Change To Delist the Shares of the iShares Edge U.S. Fixed Income Balanced Risk ETF From Listing Pursuant to Rule 14.11(i) and Approval Orders Issued by the Commission as a Series of Managed Fund Shares, and To Re-List Pursuant to Rule 14.11(c)(4) as a Series of Index Fund Shares",,Notice,,SECURITIES AND EXCHANGE COMMISSION,securities-and-exchange-commission,https://www.federalregister.gov/agencies/securities-and-exchange-commission,https://www.federalregister.gov/documents/2018/03/14/2018-05161/self-regulatory-organizations-cboe-bzx-exchange-inc-notice-of-filing-and-immediate-effectiveness-of,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05161.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05161.pdf?1520945131,https://www.federalregister.gov/api/v1/agencies/466.json,
2018-05134,2018-03-14,468,Small Business Administration,,"Caltius Partners V (SBIC), L.P. License No. 09/09-0482; Notice Seeking Exemption Under Section 312 of the Small Business Investment Act, Conflicts of Interest",,Notice,,SMALL BUSINESS ADMINISTRATION,small-business-administration,https://www.federalregister.gov/agencies/small-business-administration,https://www.federalregister.gov/documents/2018/03/14/2018-05134/caltius-partners-v-sbic-lp-license-no-0909-0482-notice-seeking-exemption-under-section-312-of-the,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05134.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05134.pdf?1520945128,https://www.federalregister.gov/api/v1/agencies/468.json,
2018-05123,2018-03-14,492,Transportation Department,Maritime Administration,Requested Administrative Waiver of the Coastwise Trade Laws: Vessel CHASING SUMMER; Invitation for Public Comments,"The Secretary of Transportation, as represented by the Maritime Administration (MARAD), is authorized to grant waivers of the U.S.-build requirement of the coastwise laws under certain circumstances. A request for such a waiver has been received by MARAD. The vessel, and a brief description of the proposed service, is listed below.",Notice,"The Secretary of Transportation, as represented by the Maritime Administration (MARAD), is authorized to grant waivers of the U.S.-build requirement of the coastwise laws under certain circumstances. A request for such a waiver has been received by...",DEPARTMENT OF TRANSPORTATION,transportation-department,https://www.federalregister.gov/agencies/transportation-department,https://www.federalregister.gov/documents/2018/03/14/2018-05123/requested-administrative-waiver-of-the-coastwise-trade-laws-vessel-chasing-summer-invitation-for,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05123.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05123.pdf?1520945126,https://www.federalregister.gov/api/v1/agencies/492.json,
2018-05124,2018-03-14,492,Transportation Department,Maritime Administration,Requested Administrative Waiver of the Coastwise Trade Laws: Vessel OTIUM; Invitation for Public Comments,"The Secretary of Transportation, as represented by the Maritime Administration (MARAD), is authorized to grant waivers of the U.S.-build requirement of the coastwise laws under certain circumstances. A request for such a waiver has been received by MARAD. The vessel, and a brief description of the proposed service, is listed below.",Notice,"The Secretary of Transportation, as represented by the Maritime Administration (MARAD), is authorized to grant waivers of the U.S.-build requirement of the coastwise laws under certain circumstances. A request for such a waiver has been received by...",DEPARTMENT OF TRANSPORTATION,transportation-department,https://www.federalregister.gov/agencies/transportation-department,https://www.federalregister.gov/documents/2018/03/14/2018-05124/requested-administrative-waiver-of-the-coastwise-trade-laws-vessel-otium-invitation-for-public,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05124.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05124.pdf?1520945127,https://www.federalregister.gov/api/v1/agencies/492.json,
2018-05122,2018-03-14,492,Transportation Department,Maritime Administration,Requested Administrative Waiver of the Coastwise Trade Laws: Vessel ARROW; Invitation for Public Comments,"The Secretary of Transportation, as represented by the Maritime Administration (MARAD), is authorized to grant waivers of the U.S.-build requirement of the coastwise laws under certain circumstances. A request for such a waiver has been received by MARAD. The vessel, and a brief description of the proposed service, is listed below.",Notice,"The Secretary of Transportation, as represented by the Maritime Administration (MARAD), is authorized to grant waivers of the U.S.-build requirement of the coastwise laws under certain circumstances. A request for such a waiver has been received by...",DEPARTMENT OF TRANSPORTATION,transportation-department,https://www.federalregister.gov/agencies/transportation-department,https://www.federalregister.gov/documents/2018/03/14/2018-05122/requested-administrative-waiver-of-the-coastwise-trade-laws-vessel-arrow-invitation-for-public,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05122.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05122.pdf?1520945127,https://www.federalregister.gov/api/v1/agencies/492.json,
2018-05126,2018-03-14,492,Transportation Department,Maritime Administration,Requested Administrative Waiver of the Coastwise Trade Laws: Vessel TERN; Invitation for Public Comments,"The Secretary of Transportation, as represented by the Maritime Administration (MARAD), is authorized to grant waivers of the U.S.-build requirement of the coastwise laws under certain circumstances. A request for such a waiver has been received by MARAD. The vessel, and a brief description of the proposed service, is listed below.",Notice,"The Secretary of Transportation, as represented by the Maritime Administration (MARAD), is authorized to grant waivers of the U.S.-build requirement of the coastwise laws under certain circumstances. A request for such a waiver has been received by...",DEPARTMENT OF TRANSPORTATION,transportation-department,https://www.federalregister.gov/agencies/transportation-department,https://www.federalregister.gov/documents/2018/03/14/2018-05126/requested-administrative-waiver-of-the-coastwise-trade-laws-vessel-tern-invitation-for-public,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05126.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05126.pdf?1520945126,https://www.federalregister.gov/api/v1/agencies/492.json,
2018-05125,2018-03-14,492,Transportation Department,Maritime Administration,Requested Administrative Waiver of the Coastwise Trade Laws: Vessel PULPO; Invitation for Public Comments,"The Secretary of Transportation, as represented by the Maritime Administration (MARAD), is authorized to grant waivers of the U.S.-build requirement of the coastwise laws under certain circumstances. A request for such a waiver has been received by MARAD. The vessel, and a brief description of the proposed service, is listed below.",Notice,"The Secretary of Transportation, as represented by the Maritime Administration (MARAD), is authorized to grant waivers of the U.S.-build requirement of the coastwise laws under certain circumstances. A request for such a waiver has been received by...",DEPARTMENT OF TRANSPORTATION,transportation-department,https://www.federalregister.gov/agencies/transportation-department,https://www.federalregister.gov/documents/2018/03/14/2018-05125/requested-administrative-waiver-of-the-coastwise-trade-laws-vessel-pulpo-invitation-for-public,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05125.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05125.pdf?1520945126,https://www.federalregister.gov/api/v1/agencies/492.json,
2018-05136,2018-03-14,492,Transportation Department,National Highway Traffic Safety Administration,"Toyota Motor Engineering & Manufacturing North America, Inc., Grant of Petition for Decision of Inconsequential Noncompliance","Toyota Motor Engineering & Manufacturing North America, Inc., on behalf of Toyota Motor Corporation and certain other specified Toyota manufacturing entities (collectively referred to as ``Toyota''), has determined that certain model year (MY) 2016-2017 Lexus RX350 and Lexus RX450H motor vehicles do not fully comply with Federal Motor Vehicle Safety Standard (FMVSS) No. 202a, Head Restraints. Toyota filed a noncompliance information report dated November 29, 2016. Toyota also petitioned NHTSA on December 21, 2016, for a decision that the subject noncompliance is inconsequential as it relates to motor vehicle safety.",Notice,"Toyota Motor Engineering & Manufacturing North America, Inc., on behalf of Toyota Motor Corporation and certain other specified Toyota manufacturing entities (collectively referred to as ``Toyota''), has determined that certain model year (MY)...",DEPARTMENT OF TRANSPORTATION,transportation-department,https://www.federalregister.gov/agencies/transportation-department,https://www.federalregister.gov/documents/2018/03/14/2018-05136/toyota-motor-engineering-and-manufacturing-north-america-inc-grant-of-petition-for-decision-of,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05136.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05136.pdf?1520945128,https://www.federalregister.gov/api/v1/agencies/492.json,
2018-05131,2018-03-14,492,Transportation Department,Pipeline and Hazardous Materials Safety Administration,Hazardous Materials: Notice of Applications for Special Permits,"In accordance with the procedures governing the application for, and the processing of, special permits from the Department of Transportation's Hazardous Material Regulations, notice is hereby given that the Office of Hazardous Materials Safety has received the application described herein. Each mode of transportation for which a particular special permit is requested is indicated by a number in the ``Nature of Application'' portion of the table below as follows: 1-- Motor vehicle, 2--Rail freight, 3--Cargo vessel, 4--Cargo aircraft only, 5--Passenger-carrying aircraft.",Notice,"In accordance with the procedures governing the application for, and the processing of, special permits from the Department of Transportation's Hazardous Material Regulations, notice is hereby given that the Office of Hazardous Materials Safety has...",DEPARTMENT OF TRANSPORTATION,transportation-department,https://www.federalregister.gov/agencies/transportation-department,https://www.federalregister.gov/documents/2018/03/14/2018-05131/hazardous-materials-notice-of-applications-for-special-permits,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05131.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05131.pdf?1520945127,https://www.federalregister.gov/api/v1/agencies/492.json,
2018-05130,2018-03-14,492,Transportation Department,Pipeline and Hazardous Materials Safety Administration,Hazardous Materials: Notice of Applications for Special Permits,"In accordance with the procedures governing the application for, and the processing of, special permits from the Department of Transportation's Hazardous Material Regulations, notice is hereby given that the Office of Hazardous Materials Safety has received the application described herein. Each mode of transportation for which a particular special permit is requested is indicated by a number in the ``Nature of Application'' portion of the table below as follows: 1-- Motor vehicle, 2--Rail freight, 3--Cargo vessel, 4--Cargo aircraft only, 5--Passenger-carrying aircraft.",Notice,"In accordance with the procedures governing the application for, and the processing of, special permits from the Department of Transportation's Hazardous Material Regulations, notice is hereby given that the Office of Hazardous Materials Safety has...",DEPARTMENT OF TRANSPORTATION,transportation-department,https://www.federalregister.gov/agencies/transportation-department,https://www.federalregister.gov/documents/2018/03/14/2018-05130/hazardous-materials-notice-of-applications-for-special-permits,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05130.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05130.pdf?1520945127,https://www.federalregister.gov/api/v1/agencies/492.json,
2018-05129,2018-03-14,492,Transportation Department,Pipeline and Hazardous Materials Safety Administration,Hazardous Materials: Notice of Applications for Special Permits,"In accordance with the procedures governing the application for, and the processing of, special permits from the Department of Transportation's Hazardous Material Regulations, notice is hereby given that the Office of Hazardous Materials Safety has received the application described herein.",Notice,"In accordance with the procedures governing the application for, and the processing of, special permits from the Department of Transportation's Hazardous Material Regulations, notice is hereby given that the Office of Hazardous Materials Safety has...",DEPARTMENT OF TRANSPORTATION,transportation-department,https://www.federalregister.gov/agencies/transportation-department,https://www.federalregister.gov/documents/2018/03/14/2018-05129/hazardous-materials-notice-of-applications-for-special-permits,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05129.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05129.pdf?1520945127,https://www.federalregister.gov/api/v1/agencies/492.json,
2018-05087,2018-03-14,520,Veterans Affairs Department,,Privacy Act of 1974; System of Records,"As required by the Privacy Act of 1974, notice is hereby given that the Department of Veterans Affairs (VA) is amending the system of records entitled, ``Veterans Health Administration Leadership and Workforce Development-VA'' (161VA10A2) as set forth in a notice, published in the Federal Register on February 22, 2010. VA is amending the system of records by revising the System Name, System Manger, Purpose of the System, Categories of Records in the System, Record Source Categories, Routine Uses of Records Maintained in the System, Policies and Practices for Storage of Records, Policies and Practices for Retrievability of Records, Policies and Practices for Retention and Disposal, Safeguards, and Record Access Procedure. VA is republishing the system notice in its entirety.",Notice,"As required by the Privacy Act of 1974, notice is hereby given that the Department of Veterans Affairs (VA) is amending the system of records entitled, ``Veterans Health Administration Leadership and Workforce Development-VA'' (161VA10A2) as set forth...",DEPARTMENT OF VETERANS AFFAIRS,veterans-affairs-department,https://www.federalregister.gov/agencies/veterans-affairs-department,https://www.federalregister.gov/documents/2018/03/14/2018-05087/privacy-act-of-1974-system-of-records,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05087.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05087.pdf?1520945121,https://www.federalregister.gov/api/v1/agencies/520.json,
2018-05085,2018-03-14,520,Veterans Affairs Department,,Privacy Act of 1974; System of Records,"As required by the Privacy Act of 1974, notice is hereby given that the Department of Veterans Affairs (VA) is amending the system of records entitled ``The Revenue Program-Billing and Collections Records- VA'' (114VA16) as set forth in a notice, published in the Federal Register on February 11, 2014. VA is amending the system of records by revising the System Number, System Manager, Categories of Individuals Covered by the System, Categories of Records in the System, Record Source Categories, Routine Uses of Records Maintained in the System, Policies and Practices for Retention and Disposal of Records, and Safeguards. VA is republishing the system notice in its entirety.",Notice,"As required by the Privacy Act of 1974, notice is hereby given that the Department of Veterans Affairs (VA) is amending the system of records entitled ``The Revenue Program-Billing and Collections Records- VA'' (114VA16) as set forth in a notice,...",DEPARTMENT OF VETERANS AFFAIRS,veterans-affairs-department,https://www.federalregister.gov/agencies/veterans-affairs-department,https://www.federalregister.gov/documents/2018/03/14/2018-05085/privacy-act-of-1974-system-of-records,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05085.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05085.pdf?1520945121,https://www.federalregister.gov/api/v1/agencies/520.json,
2018-05086,2018-03-14,520,Veterans Affairs Department,,Privacy Act of 1974; System of Records,"As required by the Privacy Act of 1974, notice is hereby given that the Department of Veterans Affairs (VA) is amending the system of records entitled ``Library Network (VALNET)-VA'' (136VA19E) as set forth in a notice, published in the Federal Register on November 26, 2010. VA is amending the system of records by revising the System Name, System Number, System Manger, Categories of Individuals Covered by the System, Categories of Records in the System, Records Source Categories, Policies and Practices for Retention and Disposal of Records, and Appendix. VA is republishing the system notice in its entirety.",Notice,"As required by the Privacy Act of 1974, notice is hereby given that the Department of Veterans Affairs (VA) is amending the system of records entitled ``Library Network (VALNET)-VA'' (136VA19E) as set forth in a notice, published in the Federal...",DEPARTMENT OF VETERANS AFFAIRS,veterans-affairs-department,https://www.federalregister.gov/agencies/veterans-affairs-department,https://www.federalregister.gov/documents/2018/03/14/2018-05086/privacy-act-of-1974-system-of-records,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05086.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05086.pdf?1520945121,https://www.federalregister.gov/api/v1/agencies/520.json,
2018-05340,2018-03-14,538,Executive Office of the President,,Continuation of the National Emergency With Respect to Iran,,Presidential Document,,EXECUTIVE OFFICE OF THE PRESIDENT,executive-office-of-the-president,https://www.federalregister.gov/agencies/executive-office-of-the-president,https://www.federalregister.gov/documents/2018/03/14/2018-05340/continuation-of-the-national-emergency-with-respect-to-iran,https://www.gpo.gov/fdsys/pkg/FR-2018-03-14/pdf/2018-05340.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05340.pdf?1520954120,https://www.federalregister.gov/api/v1/agencies/538.json,
2018-05029,2018-03-13,12,Agriculture Department,Agricultural Marketing Service,National Organic Program (NOP); Organic Livestock and Poultry Practices,"This final rule withdraws the Organic Livestock and Poultry Practices final rule published in the Federal Register on January 19, 2017, by the U.S. Department of Agriculture's Agricultural Marketing Service. The existing organic livestock and poultry regulations remain effective.",Rule,"This final rule withdraws the Organic Livestock and Poultry Practices final rule published in the Federal Register on January 19, 2017, by the U.S. Department of Agriculture's Agricultural Marketing Service. The existing organic livestock and poultry...",DEPARTMENT OF AGRICULTURE,agriculture-department,https://www.federalregister.gov/agencies/agriculture-department,https://www.federalregister.gov/documents/2018/03/13/2018-05029/national-organic-program-nop-organic-livestock-and-poultry-practices,https://www.gpo.gov/fdsys/pkg/FR-2018-03-13/pdf/2018-05029.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05029.pdf?1520858725,https://www.federalregister.gov/api/v1/agencies/12.json,
2018-05056,2018-03-13,335,National Credit Union Administration,,Requirements for Insurance; National Credit Union Share Insurance Fund Equity Distributions; Correction,"On February 23, 2018, the NCUA Board (Board) issued a final rule adopting amendments to its share insurance requirements rule to provide stakeholders with greater transparency regarding the calculation of each eligible financial institution's pro rata share of a declared equity distribution from the National Credit Union Share Insurance Fund (NCUSIF). A clerical error appeared which confuses what CFR unit is being amended. This document corrects that error.",Rule,"On February 23, 2018, the NCUA Board (Board) issued a final rule adopting amendments to its share insurance requirements rule to provide stakeholders with greater transparency regarding the calculation of each eligible financial institution's pro rata...",NATIONAL CREDIT UNION ADMINISTRATION,national-credit-union-administration,https://www.federalregister.gov/agencies/national-credit-union-administration,https://www.federalregister.gov/documents/2018/03/13/2018-05056/requirements-for-insurance-national-credit-union-share-insurance-fund-equity-distributions,https://www.gpo.gov/fdsys/pkg/FR-2018-03-13/pdf/2018-05056.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05056.pdf?1520858729,https://www.federalregister.gov/api/v1/agencies/335.json,
2018-05041,2018-03-13,492,Transportation Department,Federal Aviation Administration,"Amendment of Restricted AreasR-2907C, R-2910B, R-2910C, andR-2910E; Pinecastle, FL","This action updates the controlling agency information for restricted areas R-2907C, R-2910B, R-2910C, and R-2910E; Pinecastle, FL. This is an administrative change to reflect the current organizations tasked with controlling agency responsibilities for the restricted areas. It does not affect the boundaries, designated altitudes, time of designation or activities conducted within the restricted areas.",Rule,"This action updates the controlling agency information for restricted areas R-2907C, R-2910B, R-2910C, and R-2910E; Pinecastle, FL. This is an administrative change to reflect the current organizations tasked with controlling agency responsibilities...",DEPARTMENT OF TRANSPORTATION,transportation-department,https://www.federalregister.gov/agencies/transportation-department,https://www.federalregister.gov/documents/2018/03/13/2018-05041/amendment-of-restricted-areasr-2907c-r-2910b-r-2910c-andr-2910e-pinecastle-fl,https://www.gpo.gov/fdsys/pkg/FR-2018-03-13/pdf/2018-05041.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05041.pdf?1520858727,https://www.federalregister.gov/api/v1/agencies/492.json,
