document_number,publication_date,agency_id,agency,subagency,title,abstract,type,excerpts,raw_name,slug,url,html_url,pdf_url,public_inspection_pdf_url,json_url,parent_id
2018-07136,2018-04-09,136,Energy Department,Federal Energy Regulatory Commission,Notice of Authorization for Continued Project Operation; Wisconsin Public Service Corporation,,Notice,,DEPARTMENT OF ENERGY,energy-department,https://www.federalregister.gov/agencies/energy-department,https://www.federalregister.gov/documents/2018/04/09/2018-07136/notice-of-authorization-for-continued-project-operation-wisconsin-public-service-corporation,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07136.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07136.pdf?1523018724,https://www.federalregister.gov/api/v1/agencies/136.json,
2018-07135,2018-04-09,136,Energy Department,Federal Energy Regulatory Commission,Notice of Authorization for Continued Project Operation; Wisconsin Public Service Corporation,,Notice,,DEPARTMENT OF ENERGY,energy-department,https://www.federalregister.gov/agencies/energy-department,https://www.federalregister.gov/documents/2018/04/09/2018-07135/notice-of-authorization-for-continued-project-operation-wisconsin-public-service-corporation,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07135.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07135.pdf?1523018724,https://www.federalregister.gov/api/v1/agencies/136.json,
2018-07194,2018-04-09,188,Federal Reserve System,,Change in Bank Control Notices; Acquisitions of Shares of a Bank or Bank Holding Company,,Notice,,FEDERAL RESERVE SYSTEM,federal-reserve-system,https://www.federalregister.gov/agencies/federal-reserve-system,https://www.federalregister.gov/documents/2018/04/09/2018-07194/change-in-bank-control-notices-acquisitions-of-shares-of-a-bank-or-bank-holding-company,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07194.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07194.pdf?1523018734,https://www.federalregister.gov/api/v1/agencies/188.json,
2018-07195,2018-04-09,188,Federal Reserve System,,"Formations of, Acquisitions by, and Mergers of Bank Holding Companies",,Notice,,FEDERAL RESERVE SYSTEM,federal-reserve-system,https://www.federalregister.gov/agencies/federal-reserve-system,https://www.federalregister.gov/documents/2018/04/09/2018-07195/formations-of-acquisitions-by-and-mergers-of-bank-holding-companies,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07195.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07195.pdf?1523018734,https://www.federalregister.gov/api/v1/agencies/188.json,
2018-07128,2018-04-09,192,Federal Trade Commission,,Agency Information Collection Activities; Submission for OMB Review; Comment Request,"In compliance with the Paperwork Reduction Act (PRA) of 1995, the FTC is seeking public comments on its request to OMB for a three- year extension of the current PRA clearance for information collection requirements contained in the Commission's Rules and Regulations under the Wool Products Labeling Act of 1939 (Wool Rules). The clearance expires on April 30, 2018.",Notice,"In compliance with the Paperwork Reduction Act (PRA) of 1995, the FTC is seeking public comments on its request to OMB for a three- year extension of the current PRA clearance for information collection requirements contained in the Commission's Rules...",FEDERAL TRADE COMMISSION,federal-trade-commission,https://www.federalregister.gov/agencies/federal-trade-commission,https://www.federalregister.gov/documents/2018/04/09/2018-07128/agency-information-collection-activities-submission-for-omb-review-comment-request,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07128.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07128.pdf?1523018724,https://www.federalregister.gov/api/v1/agencies/192.json,
2018-07126,2018-04-09,192,Federal Trade Commission,,Agency Information Collection Activities; Submission for OMB Review; Comment Request,"In compliance with the Paperwork Reduction Act (PRA) of 1995, the FTC is seeking public comments on its request to OMB for a three- year extension of the current PRA clearance for information collection requirements contained in the Care Labeling of Textile Wearing Apparel and Certain Piece Goods As Amended (Care Labeling Rule). The clearance expires on April 30, 2018.",Notice,"In compliance with the Paperwork Reduction Act (PRA) of 1995, the FTC is seeking public comments on its request to OMB for a three- year extension of the current PRA clearance for information collection requirements contained in the Care Labeling of...",FEDERAL TRADE COMMISSION,federal-trade-commission,https://www.federalregister.gov/agencies/federal-trade-commission,https://www.federalregister.gov/documents/2018/04/09/2018-07126/agency-information-collection-activities-submission-for-omb-review-comment-request,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07126.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07126.pdf?1523018725,https://www.federalregister.gov/api/v1/agencies/192.json,
2018-07127,2018-04-09,192,Federal Trade Commission,,Agency Information Collection Activities; Submission for OMB Review; Comment Request,"In compliance with the Paperwork Reduction Act (PRA) of 1995, the FTC is seeking public comments on its request to OMB to extend for three years the current PRA clearances for information collection requirements contained in the Commission's Rules and Regulations under the Textile Fiber Products Identification Act (Textile Rules). The clearance expires on April 30, 2018.",Notice,"In compliance with the Paperwork Reduction Act (PRA) of 1995, the FTC is seeking public comments on its request to OMB to extend for three years the current PRA clearances for information collection requirements contained in the Commission's Rules and...",FEDERAL TRADE COMMISSION,federal-trade-commission,https://www.federalregister.gov/agencies/federal-trade-commission,https://www.federalregister.gov/documents/2018/04/09/2018-07127/agency-information-collection-activities-submission-for-omb-review-comment-request,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07127.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07127.pdf?1523018724,https://www.federalregister.gov/api/v1/agencies/192.json,
2018-07145,2018-04-09,221,Health and Human Services Department,Food and Drug Administration,"Agency Information Collection Activities; Submission for Office of Management and Budget Review; Comment Request; Blood Establishment Registration and Product Listing, Form FDA 2830",The Food and Drug Administration (FDA) is announcing that a proposed collection of information has been submitted to the Office of Management and Budget (OMB) for review and clearance under the Paperwork Reduction Act of 1995.,Notice,The Food and Drug Administration (FDA) is announcing that a proposed collection of information has been submitted to the Office of Management and Budget (OMB) for review and clearance under the Paperwork Reduction Act of 1995.,DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/04/09/2018-07145/agency-information-collection-activities-submission-for-office-of-management-and-budget-review,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07145.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07145.pdf?1523018728,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-07147,2018-04-09,221,Health and Human Services Department,Food and Drug Administration,Agency Information Collection Activities; Submission for Office of Management and Budget Review; Comment Request,The Food and Drug Administration (FDA) is announcing that a proposed collection of information has been submitted to the Office of Management and Budget (OMB) for review and clearance under the Paperwork Reduction Act of 1995.,Notice,The Food and Drug Administration (FDA) is announcing that a proposed collection of information has been submitted to the Office of Management and Budget (OMB) for review and clearance under the Paperwork Reduction Act of 1995.,DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/04/09/2018-07147/agency-information-collection-activities-submission-for-office-of-management-and-budget-review,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07147.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07147.pdf?1523018728,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-07146,2018-04-09,221,Health and Human Services Department,Food and Drug Administration,Agency Information Collection Activities; Announcement of Office of Management and Budget Approvals,The Food and Drug Administration (FDA) is publishing a list of information collections that have been approved by the Office of Management and Budget (OMB) under the Paperwork Reduction Act of 1995.,Notice,The Food and Drug Administration (FDA) is publishing a list of information collections that have been approved by the Office of Management and Budget (OMB) under the Paperwork Reduction Act of 1995.,DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/04/09/2018-07146/agency-information-collection-activities-announcement-of-office-of-management-and-budget-approvals,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07146.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07146.pdf?1523018727,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-07154,2018-04-09,221,Health and Human Services Department,Food and Drug Administration,Agency Information Collection Activities; Submission for Office of Management and Budget Review; Comment Request; Guidance for Industry on Postmarketing Adverse Event Reporting for Medical Products and Dietary Supplements During an Influenza Pandemic,The Food and Drug Administration (FDA) is announcing that a proposed collection of information has been submitted to the Office of Management and Budget (OMB) for review and clearance under the Paperwork Reduction Act of 1995.,Notice,The Food and Drug Administration (FDA) is announcing that a proposed collection of information has been submitted to the Office of Management and Budget (OMB) for review and clearance under the Paperwork Reduction Act of 1995.,DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/04/09/2018-07154/agency-information-collection-activities-submission-for-office-of-management-and-budget-review,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07154.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07154.pdf?1523018729,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-07152,2018-04-09,221,Health and Human Services Department,Food and Drug Administration,Agency Information Collection Activities; Submission for Office of Management and Budget Review; Comment Request; Prominent and Conspicuous Mark of Manufacturers on Single-Use Devices,The Food and Drug Administration (FDA) is announcing that a proposed collection of information has been submitted to the Office of Management and Budget (OMB) for review and clearance under the Paperwork Reduction Act of 1995.,Notice,The Food and Drug Administration (FDA) is announcing that a proposed collection of information has been submitted to the Office of Management and Budget (OMB) for review and clearance under the Paperwork Reduction Act of 1995.,DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/04/09/2018-07152/agency-information-collection-activities-submission-for-office-of-management-and-budget-review,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07152.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07152.pdf?1523018728,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-07225,2018-04-09,221,Health and Human Services Department,Food and Drug Administration,International Drug Scheduling; Convention on Psychotropic Substances; Single Convention on Narcotic Drugs; Cannabis Plant and Resin; Extracts and Tinctures of Cannabis; Delta-9-Tetrahydrocannabinol; Stereoisomers of Tetrahydrocannabinol; Cannabidiol; Request for Comments,"The Food and Drug Administration (FDA) is requesting interested persons to submit comments concerning abuse potential, actual abuse, medical usefulness, trafficking, and impact of scheduling changes on availability for medical use of five drug substances. These comments will be considered in preparing a response from the United States to the World Health Organization (WHO) regarding the abuse liability and diversion of these drugs. WHO will use this information to consider whether to recommend that certain international restrictions be placed on these drugs. This notice requesting comments is required by the Controlled Substances Act (the CSA).",Notice,"The Food and Drug Administration (FDA) is requesting interested persons to submit comments concerning abuse potential, actual abuse, medical usefulness, trafficking, and impact of scheduling changes on availability for medical use of five drug...",DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/04/09/2018-07225/international-drug-scheduling-convention-on-psychotropic-substances-single-convention-on-narcotic,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07225.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07225.pdf?1523018739,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-07150,2018-04-09,221,Health and Human Services Department,Food and Drug Administration,Atopic Dermatitis: Timing of Pediatric Studies During Development of Systemic Drugs; Draft Guidance for Industry; Availability,The Food and Drug Administration (FDA or Agency) is announcing the availability of a draft guidance for industry entitled ``Atopic Dermatitis: Timing of Pediatric Studies During Development of Systemic Drugs.'' This draft guidance addresses FDA's current thinking about the relevant age groups to study and how early in the drug development pediatric patients should be incorporated during development of systemic drugs for atopic dermatitis (AD).,Notice,The Food and Drug Administration (FDA or Agency) is announcing the availability of a draft guidance for industry entitled ``Atopic Dermatitis: Timing of Pediatric Studies During Development of Systemic Drugs.'' This draft guidance addresses FDA's...,DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/04/09/2018-07150/atopic-dermatitis-timing-of-pediatric-studies-during-development-of-systemic-drugs-draft-guidance,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07150.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07150.pdf?1523018728,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-07153,2018-04-09,221,Health and Human Services Department,Food and Drug Administration,Agency Information Collection Activities; Submission for Office of Management and Budget Review; Comment Request; Class II Special Controls Guidance Document: Labeling Natural Rubber Latex Condoms,The Food and Drug Administration (FDA) is announcing that a proposed collection of information has been submitted to the Office of Management and Budget (OMB) for review and clearance under the Paperwork Reduction Act of 1995 (PRA).,Notice,The Food and Drug Administration (FDA) is announcing that a proposed collection of information has been submitted to the Office of Management and Budget (OMB) for review and clearance under the Paperwork Reduction Act of 1995 (PRA).,DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/04/09/2018-07153/agency-information-collection-activities-submission-for-office-of-management-and-budget-review,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07153.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07153.pdf?1523018728,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-07156,2018-04-09,221,Health and Human Services Department,Food and Drug Administration,"Agency Information Collection Activities; Proposed Collection; Comment Request; Petition To Request an Exemption From 100 Percent Identity Testing of Dietary Ingredients: Current Good Manufacturing Practice in Manufacturing, Packaging, Labeling, or Holding Operations for Dietary Supplements","The Food and Drug Administration (FDA or Agency) is announcing an opportunity for public comment on the proposed collection of certain information by the Agency. Under the Paperwork Reduction Act of 1995 (PRA), Federal Agencies are required to publish notice in the Federal Register concerning each proposed collection of information, including each proposed extension of an existing collection of information, and to allow 60 days for public comment in response to the notice. This notice solicits comments on reporting requirements contained in existing FDA regulations governing petitions to request an exemption from 100 percent identity testing of dietary ingredients.",Notice,"The Food and Drug Administration (FDA or Agency) is announcing an opportunity for public comment on the proposed collection of certain information by the Agency. Under the Paperwork Reduction Act of 1995 (PRA), Federal Agencies are required to publish...",DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/04/09/2018-07156/agency-information-collection-activities-proposed-collection-comment-request-petition-to-request-an,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07156.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07156.pdf?1523018729,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-07151,2018-04-09,221,Health and Human Services Department,Food and Drug Administration,Pregnant Women: Scientific and Ethical Considerations for Inclusion in Clinical Trials; Draft Guidance; Availability,"The Food and Drug Administration (FDA or Agency) is announcing the availability of a draft guidance for industry entitled ``Pregnant Women: Scientific and Ethical Considerations for Inclusion in Clinical Trials.'' This draft guidance discusses the ethical and scientific issues when considering the inclusion of pregnant women in clinical trials of drugs and biological products. This draft guidance is intended to advance scientific research in pregnant women, and discusses issues that should be considered within the framework of human subject protection regulations.",Notice,The Food and Drug Administration (FDA or Agency) is announcing the availability of a draft guidance for industry entitled ``Pregnant Women: Scientific and Ethical Considerations for Inclusion in Clinical Trials.'' This draft guidance discusses the...,DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/04/09/2018-07151/pregnant-women-scientific-and-ethical-considerations-for-inclusion-in-clinical-trials-draft-guidance,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07151.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07151.pdf?1523018728,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-07176,2018-04-09,221,Health and Human Services Department,Health Resources and Services Administration,"Agency Information Collection Activities: Submission to OMB for Review and Approval; Public Comment Request; NURSE Corps Loan Repayment Program, OMB #0915-0140-Revision","In compliance with the Paperwork Reduction Act of 1995, HRSA has submitted an Information Collection Request (ICR) to the Office of Management and Budget (OMB) for review and approval. Comments submitted during the first public review of this ICR will be provided to OMB. OMB will accept further comments from the public during the review and approval period.",Notice,"In compliance with the Paperwork Reduction Act of 1995, HRSA has submitted an Information Collection Request (ICR) to the Office of Management and Budget (OMB) for review and approval. Comments submitted during the first public review of this ICR will...",DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/04/09/2018-07176/agency-information-collection-activities-submission-to-omb-for-review-and-approval-public-comment,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07176.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07176.pdf?1523018732,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-07175,2018-04-09,221,Health and Human Services Department,Health Resources and Services Administration,"Agency Information Collection Activities: Proposed Collection: Public Comment Request; Telehealth Resource Center Performance Measurement Tool, OMB No. 0915-0361, Revision","In compliance with the requirement for opportunity for public comment on proposed data collection projects of the Paperwork Reduction Act of 1995, HRSA announces plans to submit an Information Collection Request (ICR), described below, to the Office of Management and Budget (OMB). Prior to submitting the ICR to OMB, HRSA seeks comments from the public regarding the burden estimate, below, or any other aspect of the ICR.",Notice,"In compliance with the requirement for opportunity for public comment on proposed data collection projects of the Paperwork Reduction Act of 1995, HRSA announces plans to submit an Information Collection Request (ICR), described below, to the Office of...",DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/04/09/2018-07175/agency-information-collection-activities-proposed-collection-public-comment-request-telehealth,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07175.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07175.pdf?1523018732,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-07217,2018-04-09,221,Health and Human Services Department,,Meeting of the Tick-Borne Disease Working Group,"The Department of Health and Human Services (HHS) announces the fourth ``on-line'' meeting of the Tick-Borne Disease Working Group (Working Group) on May 10, 2018, from 8:30 a.m. to 6:30 p.m., Eastern Time. For this fourth meeting, the Working Group will focus on the findings and basis for the draft reports from the work of the six Subcommittee Working Groups that were established on December 12, 2017. These subcommittees were established to assist the Working Group with the development of the report to Congress and the HHS Secretary as required by the 21st Century Cures Act. The subcommittees are: 1. Disease Vectors, Surveillance and Prevention (includes epidemiology of tick-borne diseases); 2. Pathogenesis, Transmission, and Treatment; 3. Testing and Diagnostics (including laboratory-based diagnoses and clinical-diagnoses); 4. Access to Care Services and Support to Patients; 5. Vaccine and Therapeutics; and 6. Other Tick-Borne Diseases and Co-infections.",Notice,"The Department of Health and Human Services (HHS) announces the fourth ``on-line'' meeting of the Tick-Borne Disease Working Group (Working Group) on May 10, 2018, from 8:30 a.m. to 6:30 p.m., Eastern Time. For this fourth meeting, the Working Group...",DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/04/09/2018-07217/meeting-of-the-tick-borne-disease-working-group,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07217.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07217.pdf?1523018738,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-07117,2018-04-09,221,Health and Human Services Department,National Institutes of Health,National Institute of Nursing Research; Notice of Meeting,,Notice,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/04/09/2018-07117/national-institute-of-nursing-research-notice-of-meeting,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07117.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07117.pdf?1523018723,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-07114,2018-04-09,221,Health and Human Services Department,National Institutes of Health,National Human Genome Research Institute; Notice of Closed Meeting,,Notice,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/04/09/2018-07114/national-human-genome-research-institute-notice-of-closed-meeting,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07114.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07114.pdf?1523018723,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-07116,2018-04-09,221,Health and Human Services Department,National Institutes of Health,National Institute on Deafness and Other Communication Disorders; Notice of Meeting,,Notice,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/04/09/2018-07116/national-institute-on-deafness-and-other-communication-disorders-notice-of-meeting,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07116.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07116.pdf?1523018723,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-07115,2018-04-09,221,Health and Human Services Department,National Institutes of Health,National Human Genome Research Institute; Notice of Closed Meeting,,Notice,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/04/09/2018-07115/national-human-genome-research-institute-notice-of-closed-meeting,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07115.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07115.pdf?1523018723,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-07157,2018-04-09,227,Homeland Security Department,Coast Guard,Information Collection Request to Office of Management and Budget; OMB Control Number: 1625-0081,"In compliance with the Paperwork Reduction Act of 1995, the U.S. Coast Guard intends to submit an Information Collection Request (ICR) to the Office of Management and Budget (OMB), Office of Information and Regulatory Affairs (OIRA), requesting an extension of its approval for the following collection of information: 1625-0081, Alternate Compliance Program; without change. Our ICR describes the information we seek to collect from the public. Before submitting this ICR to OIRA, the Coast Guard is inviting comments as described below.",Notice,"In compliance with the Paperwork Reduction Act of 1995, the U.S. Coast Guard intends to submit an Information Collection Request (ICR) to the Office of Management and Budget (OMB), Office of Information and Regulatory Affairs (OIRA), requesting an...",DEPARTMENT OF HOMELAND SECURITY,homeland-security-department,https://www.federalregister.gov/agencies/homeland-security-department,https://www.federalregister.gov/documents/2018/04/09/2018-07157/information-collection-request-to-office-of-management-and-budget-omb-control-number-1625-0081,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07157.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07157.pdf?1523018729,https://www.federalregister.gov/api/v1/agencies/227.json,
2018-07158,2018-04-09,227,Homeland Security Department,Coast Guard,Information Collection Request to Office of Management and Budget; OMB Control Number: 1625-0101,"In compliance with the Paperwork Reduction Act of 1995, the U.S. Coast Guard intends to submit an Information Collection Request (ICR) to the Office of Management and Budget (OMB), Office of Information and Regulatory Affairs (OIRA), requesting an extension of its approval for the following collection of information: 1625-0101, Periodic Gauging and Engineering Analyses for Certain Tank Vessels Over 30 Years Old; without change. Our ICR describes the information we seek to collect from the public. Before submitting this ICR to OIRA, the Coast Guard is inviting comments as described below.",Notice,"In compliance with the Paperwork Reduction Act of 1995, the U.S. Coast Guard intends to submit an Information Collection Request (ICR) to the Office of Management and Budget (OMB), Office of Information and Regulatory Affairs (OIRA), requesting an...",DEPARTMENT OF HOMELAND SECURITY,homeland-security-department,https://www.federalregister.gov/agencies/homeland-security-department,https://www.federalregister.gov/documents/2018/04/09/2018-07158/information-collection-request-to-office-of-management-and-budget-omb-control-number-1625-0101,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07158.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07158.pdf?1523018729,https://www.federalregister.gov/api/v1/agencies/227.json,
2018-07219,2018-04-09,228,Housing and Urban Development Department,,Solicitation of Appointment Nominations to the Housing Counseling Federal Advisory Committee,"The Department of Housing and Urban Development (HUD) established the Housing Counseling Federal Advisory Committee (HCFAC) on April 14, 2015. This notice invites nominations of individuals to fill vacancies for two-year and three-year terms.",Notice,"The Department of Housing and Urban Development (HUD) established the Housing Counseling Federal Advisory Committee (HCFAC) on April 14, 2015. This notice invites nominations of individuals to fill vacancies for two-year and three-year terms.",DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,housing-and-urban-development-department,https://www.federalregister.gov/agencies/housing-and-urban-development-department,https://www.federalregister.gov/documents/2018/04/09/2018-07219/solicitation-of-appointment-nominations-to-the-housing-counseling-federal-advisory-committee,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07219.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07219.pdf?1523018737,https://www.federalregister.gov/api/v1/agencies/228.json,
2018-07133,2018-04-09,253,Interior Department,Geological Survey,Agency Information Collection Activities; Submission to the Office of Management and Budget for Review and Approval; Did You Feel It? Earthquake Questionnaire,"In accordance with the Paperwork Reduction Act of 1995, we, the U.S. Geological Survey (USGS) are proposing to renew an information collection.",Notice,"In accordance with the Paperwork Reduction Act of 1995, we, the U.S. Geological Survey (USGS) are proposing to renew an information collection.",DEPARTMENT OF THE INTERIOR,interior-department,https://www.federalregister.gov/agencies/interior-department,https://www.federalregister.gov/documents/2018/04/09/2018-07133/agency-information-collection-activities-submission-to-the-office-of-management-and-budget-for,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07133.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07133.pdf?1523018725,https://www.federalregister.gov/api/v1/agencies/253.json,
2018-07125,2018-04-09,253,Interior Department,Indian Affairs Bureau,Agency Information Collection Activities; Documented Petitions for Federal Acknowledgment as an Indian Tribe,"In accordance with the Paperwork Reduction Act of 1995, we, the Assistant Secretary--Indian Affairs (AS-IA) are proposing to renew an information collection.",Notice,"In accordance with the Paperwork Reduction Act of 1995, we, the Assistant Secretary--Indian Affairs (AS-IA) are proposing to renew an information collection.",DEPARTMENT OF THE INTERIOR,interior-department,https://www.federalregister.gov/agencies/interior-department,https://www.federalregister.gov/documents/2018/04/09/2018-07125/agency-information-collection-activities-documented-petitions-for-federal-acknowledgment-as-an,https://www.gpo.gov/fdsys/pkg/FR-2018-04-09/pdf/2018-07125.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07125.pdf?1523018724,https://www.federalregister.gov/api/v1/agencies/253.json,
