document_number,publication_date,agency_id,agency,subagency,title,abstract,type,excerpts,raw_name,slug,url,html_url,pdf_url,public_inspection_pdf_url,json_url,parent_id
2018-09033,2018-04-30,54,Commerce Department,National Oceanic and Atmospheric Administration,"Takes of Marine Mammals Incidental to Specified Activities; Taking Marine Mammals Incidental to the Chevron Richmond Refinery Long Wharf Maintenance and Efficiency Project in San Francisco Bay, California","NMFS has received a request from Chevron for authorization to take marine mammals incidental to incidental to pile driving and removal associated with the Long Wharf Maintenance and Efficiency Project (WMEP) in San Francisco Bay, California. Pursuant to the Marine Mammal Protection Act (MMPA), NMFS is requesting comments on its proposal to issue an incidental harassment authorization (IHA) to incidentally take marine mammals during the specified activities. NMFS will consider public comments prior to making any final decision on the issuance of the requested MMPA authorizations and agency responses will be summarized in the final notice of our decision.",Notice,"NMFS has received a request from Chevron for authorization to take marine mammals incidental to incidental to pile driving and removal associated with the Long Wharf Maintenance and Efficiency Project (WMEP) in San Francisco Bay, California. Pursuant...",DEPARTMENT OF COMMERCE,commerce-department,https://www.federalregister.gov/agencies/commerce-department,https://www.federalregister.gov/documents/2018/04/30/2018-09033/takes-of-marine-mammals-incidental-to-specified-activities-taking-marine-mammals-incidental-to-the,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-09033.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09033.pdf?1524833126,https://www.federalregister.gov/api/v1/agencies/54.json,
2018-09064,2018-04-30,77,Commodity Futures Trading Commission,,Agency Information Collection Activities Under OMB Review,"In compliance with the Paperwork Reduction Act of 1995 (PRA), this notice announces that the Information Collection Request (ICR) abstracted below has been forwarded to the Office of Management and Budget (OMB) for review and comment. The ICR describes the nature of the information collection and its expected costs and burden.",Notice,"In compliance with the Paperwork Reduction Act of 1995 (PRA), this notice announces that the Information Collection Request (ICR) abstracted below has been forwarded to the Office of Management and Budget (OMB) for review and comment. The ICR describes...",COMMODITY FUTURES TRADING COMMISSION,commodity-futures-trading-commission,https://www.federalregister.gov/agencies/commodity-futures-trading-commission,https://www.federalregister.gov/documents/2018/04/30/2018-09064/agency-information-collection-activities-under-omb-review,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-09064.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09064.pdf?1524833130,https://www.federalregister.gov/api/v1/agencies/77.json,
2018-09077,2018-04-30,573,Consumer Financial Protection Bureau,,Consumer Advisory Board Subcommittee Meetings,This notice sets forth the announcement of two public subcommittee meetings of the Consumer Advisory Board (CAB or Board) of the Bureau of Consumer Financial Protection (Bureau). The notice also describes the functions of the Board its subcommittees.,Notice,This notice sets forth the announcement of two public subcommittee meetings of the Consumer Advisory Board (CAB or Board) of the Bureau of Consumer Financial Protection (Bureau). The notice also describes the functions of the Board its subcommittees.,BUREAU OF CONSUMER FINANCIAL PROTECTION,consumer-financial-protection-bureau,https://www.federalregister.gov/agencies/consumer-financial-protection-bureau,https://www.federalregister.gov/documents/2018/04/30/2018-09077/consumer-advisory-board-subcommittee-meetings,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-09077.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09077.pdf?1524833131,https://www.federalregister.gov/api/v1/agencies/573.json,
2018-09009,2018-04-30,103,Defense Department,Air Force Department,Submission for OMB Review; Comment Request,The Department of Defense has submitted to OMB for clearance the following proposal for collection of information under the provisions of the Paperwork Reduction Act.,Notice,The Department of Defense has submitted to OMB for clearance the following proposal for collection of information under the provisions of the Paperwork Reduction Act.,DEPARTMENT OF DEFENSE,defense-department,https://www.federalregister.gov/agencies/defense-department,https://www.federalregister.gov/documents/2018/04/30/2018-09009/submission-for-omb-review-comment-request,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-09009.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09009.pdf?1524833121,https://www.federalregister.gov/api/v1/agencies/103.json,
2018-09031,2018-04-30,103,Defense Department,Engineers Corps,Intent To Prepare Draft Supplemental Environmental Impact Statement for the Allatoona Lake Water Supply Storage Reallocation Study and Updates to Weiss and Logan Martin Reservoir Project Water Control Manuals in the Alabama-Coosa-Tallapoosa River Basin,"The U.S. Army Corps of Engineers (USACE), Mobile District, intends to prepare a Supplemental Environmental Impact Statement (SEIS) to evaluate potential changes to the Water Control Manuals (WCMs) for three reservoirs in the Alabama-Coosa-Tallapoosa (ACT) River Basin and to the Master WCM for the ACT River Basin. The USACE intends to conduct a water supply storage reallocation study to evaluate a March 30, 2018 request by Georgia and Cobb County-Marietta Water Authority (CCMWA) for increased water supply usage at Allatoona Lake and changed storage accounting methodology. The Draft SEIS will be prepared as an integrated document with the reallocation study. The reallocation study with the integrated Draft SEIS will address the water supply storage request and updated operating criteria and guidelines for managing the water storage and release actions of Federal water managers and will evaluate the associated environmental impacts of the proposed federal action, pursuant to the National Environmental Policy Act (NEPA). The USACE also intends to update the WCMs for the Alabama Power Company's Weiss and Logan Martin Reservoirs in the ACT River Basin.",Notice,"The U.S. Army Corps of Engineers (USACE), Mobile District, intends to prepare a Supplemental Environmental Impact Statement (SEIS) to evaluate potential changes to the Water Control Manuals (WCMs) for three reservoirs in the Alabama-Coosa-Tallapoosa...",DEPARTMENT OF DEFENSE,defense-department,https://www.federalregister.gov/agencies/defense-department,https://www.federalregister.gov/documents/2018/04/30/2018-09031/intent-to-prepare-draft-supplemental-environmental-impact-statement-for-the-allatoona-lake-water,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-09031.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09031.pdf?1524833125,https://www.federalregister.gov/api/v1/agencies/103.json,
2018-09004,2018-04-30,103,Defense Department,Navy Department,Proposed Collection; Comment Request,"In compliance with the Paperwork Reduction Act of 1995, the Department of the Navy announces a proposed public information collection and seeks public comment on the provisions thereof. Comments are invited on: (a) Whether the proposed collection of information is necessary for the proper performance of the functions of the agency, including whether the information shall have practical utility; (b) the accuracy of the agency's estimate of the burden of the proposed information collection; (c) ways to enhance the quality, utility, and clarity of the information to be collected; and (d) ways to minimize the burden of the information collection on respondents, including through the use of automated collection techniques or other forms of information technology.",Notice,"In compliance with the Paperwork Reduction Act of 1995, the Department of the Navy announces a proposed public information collection and seeks public comment on the provisions thereof. Comments are invited on: (a) Whether the proposed collection of...",DEPARTMENT OF DEFENSE,defense-department,https://www.federalregister.gov/agencies/defense-department,https://www.federalregister.gov/documents/2018/04/30/2018-09004/proposed-collection-comment-request,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-09004.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09004.pdf?1524833121,https://www.federalregister.gov/api/v1/agencies/103.json,
2018-09003,2018-04-30,103,Defense Department,Navy Department,Submission for OMB Review; Comment Request,The Department of Defense has submitted to OMB for clearance the following proposal for collection of information under the provisions of the Paperwork Reduction Act.,Notice,The Department of Defense has submitted to OMB for clearance the following proposal for collection of information under the provisions of the Paperwork Reduction Act.,DEPARTMENT OF DEFENSE,defense-department,https://www.federalregister.gov/agencies/defense-department,https://www.federalregister.gov/documents/2018/04/30/2018-09003/submission-for-omb-review-comment-request,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-09003.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09003.pdf?1524833121,https://www.federalregister.gov/api/v1/agencies/103.json,
2018-09008,2018-04-30,103,Defense Department,Navy Department,Submission for OMB Review; Comment Request,The Department of Defense has submitted to OMB for clearance the following proposal for collection of information under the provisions of the Paperwork Reduction Act.,Notice,The Department of Defense has submitted to OMB for clearance the following proposal for collection of information under the provisions of the Paperwork Reduction Act.,DEPARTMENT OF DEFENSE,defense-department,https://www.federalregister.gov/agencies/defense-department,https://www.federalregister.gov/documents/2018/04/30/2018-09008/submission-for-omb-review-comment-request,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-09008.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09008.pdf?1524833122,https://www.federalregister.gov/api/v1/agencies/103.json,
2018-08977,2018-04-30,126,Education Department,,Meeting of the National Assessment Governing Board,"This notice sets forth the agenda for the April 25, 2018 closed teleconference meeting of the National Assessment Governing Board's (Governing Board) Nominations Committee, which has been delegated by the Governing Board to take action on behalf of the Board. This notice provides information to members of the public who may be interested in providing written comments related to the work of the Governing Board. Notice of this meeting is required under Sec. 10(a)(2) of the Federal Advisory Committee Act (FACA).",Notice,"This notice sets forth the agenda for the April 25, 2018 closed teleconference meeting of the National Assessment Governing Board's (Governing Board) Nominations Committee, which has been delegated by the Governing Board to take action on behalf of the...",DEPARTMENT OF EDUCATION,education-department,https://www.federalregister.gov/agencies/education-department,https://www.federalregister.gov/documents/2018/04/30/2018-08977/meeting-of-the-national-assessment-governing-board,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-08977.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-08977.pdf?1524833117,https://www.federalregister.gov/api/v1/agencies/126.json,
2018-09048,2018-04-30,126,Education Department,,Public Comment Request; Historically Black College and University (HBCU) Capital Financing Program Deferment Request,ED is requesting public comment on a proposed instrument.,Notice,ED is requesting public comment on a proposed instrument.,DEPARTMENT OF EDUCATION,education-department,https://www.federalregister.gov/agencies/education-department,https://www.federalregister.gov/documents/2018/04/30/2018-09048/public-comment-request-historically-black-college-and-university-hbcu-capital-financing-program,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-09048.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09048.pdf?1524833128,https://www.federalregister.gov/api/v1/agencies/126.json,
2018-09030,2018-04-30,136,Energy Department,,"Application to Export Electric Energy; Viasyn, Inc.","Viasyn, Inc. (Applicant) has applied for authority to transmit electric energy from the United States to Mexico pursuant to the Federal Power Act.",Notice,"Viasyn, Inc. (Applicant) has applied for authority to transmit electric energy from the United States to Mexico pursuant to the Federal Power Act.",DEPARTMENT OF ENERGY,energy-department,https://www.federalregister.gov/agencies/energy-department,https://www.federalregister.gov/documents/2018/04/30/2018-09030/application-to-export-electric-energy-viasyn-inc,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-09030.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09030.pdf?1524833125,https://www.federalregister.gov/api/v1/agencies/136.json,
2018-09034,2018-04-30,136,Energy Department,,State Energy Advisory Board; Notice of Open Teleconference,This notice announces a teleconference call of the State Energy Advisory Board (STEAB). The Federal Advisory Committee Act requires that public notice of these meetings be announced in the Federal Register.,Notice,This notice announces a teleconference call of the State Energy Advisory Board (STEAB). The Federal Advisory Committee Act requires that public notice of these meetings be announced in the Federal Register.,DEPARTMENT OF ENERGY,energy-department,https://www.federalregister.gov/agencies/energy-department,https://www.federalregister.gov/documents/2018/04/30/2018-09034/state-energy-advisory-board-notice-of-open-teleconference,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-09034.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09034.pdf?1524833125,https://www.federalregister.gov/api/v1/agencies/136.json,
2018-09043,2018-04-30,136,Energy Department,Federal Energy Regulatory Commission,"Rio Bravo Rocklin, a California Joint Venture; Supplemental Notice That Initial Market-Based Rate Filing Includes Request for Blanket Section 204 Authorization",,Notice,,DEPARTMENT OF ENERGY,energy-department,https://www.federalregister.gov/agencies/energy-department,https://www.federalregister.gov/documents/2018/04/30/2018-09043/rio-bravo-rocklin-a-california-joint-venture-supplemental-notice-that-initial-market-based-rate,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-09043.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09043.pdf?1524833127,https://www.federalregister.gov/api/v1/agencies/136.json,
2018-09041,2018-04-30,136,Energy Department,Federal Energy Regulatory Commission,"Walnut Ridge Wind, LLC; Supplemental Notice That Initial Market-Based Rate Filing Includes Request for Blanket Section 204 Authorization",,Notice,,DEPARTMENT OF ENERGY,energy-department,https://www.federalregister.gov/agencies/energy-department,https://www.federalregister.gov/documents/2018/04/30/2018-09041/walnut-ridge-wind-llc-supplemental-notice-that-initial-market-based-rate-filing-includes-request-for,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-09041.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09041.pdf?1524833126,https://www.federalregister.gov/api/v1/agencies/136.json,
2018-09036,2018-04-30,136,Energy Department,Federal Energy Regulatory Commission,"Dominion Energy Questar Pipeline, LLC; Notice of Application",,Notice,,DEPARTMENT OF ENERGY,energy-department,https://www.federalregister.gov/agencies/energy-department,https://www.federalregister.gov/documents/2018/04/30/2018-09036/dominion-energy-questar-pipeline-llc-notice-of-application,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-09036.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09036.pdf?1524833126,https://www.federalregister.gov/api/v1/agencies/136.json,
2018-09035,2018-04-30,136,Energy Department,Federal Energy Regulatory Commission,"Transcontinental Gas Pipe Line Company, LLC; Notice of Application",,Notice,,DEPARTMENT OF ENERGY,energy-department,https://www.federalregister.gov/agencies/energy-department,https://www.federalregister.gov/documents/2018/04/30/2018-09035/transcontinental-gas-pipe-line-company-llc-notice-of-application,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-09035.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09035.pdf?1524833125,https://www.federalregister.gov/api/v1/agencies/136.json,
2018-09037,2018-04-30,136,Energy Department,Federal Energy Regulatory Commission,Combined Notice of Filings #1,,Notice,,DEPARTMENT OF ENERGY,energy-department,https://www.federalregister.gov/agencies/energy-department,https://www.federalregister.gov/documents/2018/04/30/2018-09037/combined-notice-of-filings-1,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-09037.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09037.pdf?1524833126,https://www.federalregister.gov/api/v1/agencies/136.json,
2018-09042,2018-04-30,136,Energy Department,Federal Energy Regulatory Commission,"Supplemental Notice That Initial Market-Based Rate Filing Includes Request for Blanket Section 204 Authorization; Rio Bravo Fresno, A California Joint Venture",,Notice,,DEPARTMENT OF ENERGY,energy-department,https://www.federalregister.gov/agencies/energy-department,https://www.federalregister.gov/documents/2018/04/30/2018-09042/supplemental-notice-that-initial-market-based-rate-filing-includes-request-for-blanket-section-204,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-09042.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09042.pdf?1524833126,https://www.federalregister.gov/api/v1/agencies/136.json,
2018-09044,2018-04-30,136,Energy Department,Federal Energy Regulatory Commission,Skylar Energy Resources LLC; Supplemental Notice That Initial Market-Based Rate Filing Includes Request for Blanket Section 204 Authorization,,Notice,,DEPARTMENT OF ENERGY,energy-department,https://www.federalregister.gov/agencies/energy-department,https://www.federalregister.gov/documents/2018/04/30/2018-09044/skylar-energy-resources-llc-supplemental-notice-that-initial-market-based-rate-filing-includes,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-09044.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09044.pdf?1524833127,https://www.federalregister.gov/api/v1/agencies/136.json,
2018-09039,2018-04-30,136,Energy Department,Federal Energy Regulatory Commission,Combined Notice of Filings,,Notice,,DEPARTMENT OF ENERGY,energy-department,https://www.federalregister.gov/agencies/energy-department,https://www.federalregister.gov/documents/2018/04/30/2018-09039/combined-notice-of-filings,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-09039.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09039.pdf?1524833126,https://www.federalregister.gov/api/v1/agencies/136.json,
2018-09038,2018-04-30,136,Energy Department,Federal Energy Regulatory Commission,Combined Notice of Filings #2,,Notice,,DEPARTMENT OF ENERGY,energy-department,https://www.federalregister.gov/agencies/energy-department,https://www.federalregister.gov/documents/2018/04/30/2018-09038/combined-notice-of-filings-2,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-09038.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09038.pdf?1524833126,https://www.federalregister.gov/api/v1/agencies/136.json,
2018-09040,2018-04-30,136,Energy Department,Federal Energy Regulatory Commission,"CED Wistaria Solar, LLC; Supplemental Notice That Initial Market-Based Rate Filing Includes Request for Blanket Section 204 Authorization",,Notice,,DEPARTMENT OF ENERGY,energy-department,https://www.federalregister.gov/agencies/energy-department,https://www.federalregister.gov/documents/2018/04/30/2018-09040/ced-wistaria-solar-llc-supplemental-notice-that-initial-market-based-rate-filing-includes-request,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-09040.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09040.pdf?1524833126,https://www.federalregister.gov/api/v1/agencies/136.json,
2018-08993,2018-04-30,147,Equal Employment Opportunity Commission,,Agency Information Collection Activities: Comment Request,"In accordance with the Paperwork Reduction Act of 1995, the Equal Employment Opportunity Commission gives notice that it has submitted the information described below to the Office of Management and Budget (OMB) for a three-year extension without change.",Notice,"In accordance with the Paperwork Reduction Act of 1995, the Equal Employment Opportunity Commission gives notice that it has submitted the information described below to the Office of Management and Budget (OMB) for a three-year extension without change.",EQUAL EMPLOYMENT OPPORTUNITY COMMISSION,equal-employment-opportunity-commission,https://www.federalregister.gov/agencies/equal-employment-opportunity-commission,https://www.federalregister.gov/documents/2018/04/30/2018-08993/agency-information-collection-activities-comment-request,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-08993.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-08993.pdf?1524833119,https://www.federalregister.gov/api/v1/agencies/147.json,
2018-09014,2018-04-30,164,Federal Deposit Insurance Corporation,,Agency Information Collection Activities: Proposed Collection Renewal; Comment Request,"The FDIC, as part of its continuing effort to reduce paperwork and respondent burden, invites the general public and other Federal agencies to take this opportunity to comment on the renewal of an existing information collection, as required by the Paperwork Reduction Act of 1995 (PRA). Currently, the FDIC is soliciting comment on renewal of the information collection described below.",Notice,"The FDIC, as part of its continuing effort to reduce paperwork and respondent burden, invites the general public and other Federal agencies to take this opportunity to comment on the renewal of an existing information collection, as required by the...",FEDERAL DEPOSIT INSURANCE CORPORATION,federal-deposit-insurance-corporation,https://www.federalregister.gov/agencies/federal-deposit-insurance-corporation,https://www.federalregister.gov/documents/2018/04/30/2018-09014/agency-information-collection-activities-proposed-collection-renewal-comment-request,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-09014.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09014.pdf?1524833122,https://www.federalregister.gov/api/v1/agencies/164.json,
2018-08992,2018-04-30,188,Federal Reserve System,,Agency Information Collection Activities: Announcement of Board Approval Under Delegated Authority and Submission to OMB,"The Board of Governors of the Federal Reserve System (Board) is adopting a proposal to extend for three years, without revision, the Recordkeeping Requirements Associated with Limitations on Interbank Liabilities (Regulation F; OMB No. 7100-0331).",Notice,"The Board of Governors of the Federal Reserve System (Board) is adopting a proposal to extend for three years, without revision, the Recordkeeping Requirements Associated with Limitations on Interbank Liabilities (Regulation F; OMB No. 7100-0331).",FEDERAL RESERVE SYSTEM,federal-reserve-system,https://www.federalregister.gov/agencies/federal-reserve-system,https://www.federalregister.gov/documents/2018/04/30/2018-08992/agency-information-collection-activities-announcement-of-board-approval-under-delegated-authority,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-08992.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-08992.pdf?1524833119,https://www.federalregister.gov/api/v1/agencies/188.json,
2018-09000,2018-04-30,188,Federal Reserve System,,Proposed Agency Information Collection Activities; Comment Request,"The Board of Governors of the Federal Reserve System (Board) invites comment on a proposal to extend for three years, with revision, the Financial Statements for Holding Companies (FR Y-9 family of reports) (OMB No. 7100-0128).",Notice,"The Board of Governors of the Federal Reserve System (Board) invites comment on a proposal to extend for three years, with revision, the Financial Statements for Holding Companies (FR Y-9 family of reports) (OMB No. 7100-0128).",FEDERAL RESERVE SYSTEM,federal-reserve-system,https://www.federalregister.gov/agencies/federal-reserve-system,https://www.federalregister.gov/documents/2018/04/30/2018-09000/proposed-agency-information-collection-activities-comment-request,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-09000.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09000.pdf?1524833120,https://www.federalregister.gov/api/v1/agencies/188.json,
2018-09021,2018-04-30,221,Health and Human Services Department,Centers for Disease Control and Prevention,Meeting of the Community Preventive Services Task Force (CPSTF),"The Centers for Disease Control and Prevention (CDC) within the Department of Health and Human Services announces the next meeting of the Community Preventive Services Task Force (CPSTF) on June 13-14, 2018, in Atlanta, Georgia.",Notice,"The Centers for Disease Control and Prevention (CDC) within the Department of Health and Human Services announces the next meeting of the Community Preventive Services Task Force (CPSTF) on June 13-14, 2018, in Atlanta, Georgia.",DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/04/30/2018-09021/meeting-of-the-community-preventive-services-task-force-cpstf,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-09021.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09021.pdf?1524833123,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-09067,2018-04-30,221,Health and Human Services Department,Centers for Medicare & Medicaid Services,Agency Information Collection Activities: Submission for OMB Review; Comment Request,"The Centers for Medicare & Medicaid Services (CMS) is announcing an opportunity for the public to comment on CMS' intention to collect information from the public. Under the Paperwork Reduction Act of 1995 (PRA), federal agencies are required to publish notice in the Federal Register concerning each proposed collection of information, including each proposed extension or reinstatement of an existing collection of information, and to allow a second opportunity for public comment on the notice. Interested persons are invited to send comments regarding the burden estimate or any other aspect of this collection of information, including the necessity and utility of the proposed information collection for the proper performance of the agency's functions, the accuracy of the estimated burden, ways to enhance the quality, utility, and clarity of the information to be collected, and the use of automated collection techniques or other forms of information technology to minimize the information collection burden.",Notice,"The Centers for Medicare & Medicaid Services (CMS) is announcing an opportunity for the public to comment on CMS' intention to collect information from the public. Under the Paperwork Reduction Act of 1995 (PRA), federal agencies are required to...",DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/04/30/2018-09067/agency-information-collection-activities-submission-for-omb-review-comment-request,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-09067.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09067.pdf?1524833130,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-08990,2018-04-30,221,Health and Human Services Department,Indian Health Service,"Division of Behavioral Health, Office of Clinical and Preventive Services Domestic Violence Prevention Initiative",,Notice,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/04/30/2018-08990/division-of-behavioral-health-office-of-clinical-and-preventive-services-domestic-violence,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-08990.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-08990.pdf?1524833119,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-08984,2018-04-30,221,Health and Human Services Department,National Institutes of Health,National Institute of Biomedical Imaging and Bioengineering; Notice of Closed Meeting,,Notice,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/04/30/2018-08984/national-institute-of-biomedical-imaging-and-bioengineering-notice-of-closed-meeting,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-08984.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-08984.pdf?1524833118,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-08988,2018-04-30,221,Health and Human Services Department,National Institutes of Health,National Institute on Minority Health and Health Disparities; Amended Notice of Meeting,,Notice,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/04/30/2018-08988/national-institute-on-minority-health-and-health-disparities-amended-notice-of-meeting,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-08988.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-08988.pdf?1524833119,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-08986,2018-04-30,221,Health and Human Services Department,National Institutes of Health,National Center for Advancing Translational Sciences; Notice of Closed Meeting,,Notice,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/04/30/2018-08986/national-center-for-advancing-translational-sciences-notice-of-closed-meeting,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-08986.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-08986.pdf?1524833118,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-08985,2018-04-30,221,Health and Human Services Department,National Institutes of Health,National Institute on Aging; Notice of Closed Meeting,,Notice,,DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/04/30/2018-08985/national-institute-on-aging-notice-of-closed-meeting,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-08985.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-08985.pdf?1524833118,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-09075,2018-04-30,227,Homeland Security Department,Federal Emergency Management Agency,National Advisory Council; Meeting,"The Federal Emergency Management Agency (FEMA) National Advisory Council (NAC) will meet in person on May 22-24, 2018, in San Diego, CA. The meeting will be open to the public.",Notice,"The Federal Emergency Management Agency (FEMA) National Advisory Council (NAC) will meet in person on May 22-24, 2018, in San Diego, CA. The meeting will be open to the public.",DEPARTMENT OF HOMELAND SECURITY,homeland-security-department,https://www.federalregister.gov/agencies/homeland-security-department,https://www.federalregister.gov/documents/2018/04/30/2018-09075/national-advisory-council-meeting,https://www.gpo.gov/fdsys/pkg/FR-2018-04-30/pdf/2018-09075.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09075.pdf?1524833131,https://www.federalregister.gov/api/v1/agencies/227.json,
